headline,Date
Simplex Castings-led consortium to develop hydrogen-power DRI pilot project,2024-11-14
Equinix signs first India PPA with CleanMax for 33 MW captive power plant,2024-11-14
"Jakson Green, NTPC partner to produce methanol from captured CO2 at Madhya Pradesh plant",2024-11-14
"GPS Renewables, Oil India form JV to set up 8 compressed biogas plants",2024-11-14
Tata Power Renewable Energy commissions 126 MW Omkareshwar floating solar project,2024-11-14
"India's energy shift: Renewables, EVs, and smart grids set to transform sector by 2025",2024-11-14
"Developing nations seek inclusive climate finance framework, push for $1 trillion annual support",2024-11-14
"Union power minister reviews UP’s power sector, pushes for prepaid meters and solar shift",2024-11-14
Saatvik Green Energy partners with MSEDCL to supply solar pumps in Maharashtra,2024-11-14
NTPC Green Energy’s IPO to open on 19 Nov; price band set at Rs 102 to Rs 108 per equity share,2024-11-13
"No new conditions for solar rooftop scheme, TN govt tells Centre",2024-11-13
"IndiGrid, BII, Norfund form EnerGrid to invest $300 million in India’s transmission and energy storage pro..",2024-11-13
India eyes small wind turbines for distributed energy access in urban areas,2024-11-13
"G20 nations urged to increase climate finance, raise ambitions at COP29: CEEW",2024-11-13
"India’s renewable capacity reaches 203 GW, solar grows 28%: MNRE",2024-11-13
Implications of Article 6 on global carbon markets,2024-11-12
India's solar product exports record over 20-fold jump to $2 bn in last 2 years,2024-11-12
Servotech bags 2 MW solar plant contract from UPNEDA,2024-11-12
Trump names Lee Zeldin as Environmental Protection Agency administrator,2024-11-12
From Kyoto to Paris: Leveraging Article 6 of Paris Agreement to Propel India's Climate Ambitions and Actions,2024-11-12
Call to stop fossil fuel use must come with alternatives: Sadhguru,2024-11-12
Sunkind gets 570-MW solar project from Maharashtra govt,2024-11-12
"Businesses falling behind on climate resilience, with only 17% ready for major disruptions: ACCA",2024-11-12
"High installation cost, skill shortage key barriers to solar adoption: Report",2024-11-12
Tembo Global bags ₹595 crore solar contract from Maharashtra state electricity distribution,2024-11-12
Navigating Regulatory and Compliance Shifts for Global Businesses,2024-11-11
Green Hydrogen’s Near-term Value Proposition Lies in Niche Applications,2024-11-11
"Role of carbon capture, utilization and storage to achieve Net Zero in India",2024-11-11
Saatvik Solar signs 200MW supply deal with G2H Solar for India projects,2024-11-11
"CO2 gap looms large amid global pledges, IRENA pushes for $31.5 trillion climate investment by 2030",2024-11-11
"Harness the wind, at sea",2024-11-11
"India to focus on climate finance, accountability, protection for vulnerable communities at COP29",2024-11-11
"COP 29: Gujarat Delegation led by Minister of Finance, Energy and Petrochemicals",2024-11-11
"Odisha approves investment of Rs 3,353 crore in various sectors",2024-11-11
"Ecozen plans to raise USD 75 mn to fuel growth, increase market presence",2024-11-11
COP29 at Baku: Critical moment for climate action,2024-11-11
How does Trump’s White House return fare for US-India clean energy ties?,2024-11-11
The $1 Trillion Climate Finance Demand: Can COP29 Deliver on Global Green Goals?,2024-11-09
EKI registers Azerbaijan’s first voluntary carbon market solar project ahead of COP29,2024-11-09
"India’s push for green hydrogen: TERI policy brief calls for pilot projects, subsidies, and SPVs",2024-11-09
"COP29: IEEFA pushes banks to reorient lending for renewables, $400 billion annual funding shortfall",2024-11-08
"In a global first, NTPC plant starts converting captured CO2 into methanol",2024-11-08
Renewable energy offers a cost and opportunity to insurance sector,2024-11-08
INOX India bags contract for UK’s first liquid air energy storage facility,2024-11-08
"Battery storage critical for India's shift from coal, renewable capacity lags behind",2024-11-08
Ghana joins hands with Indian start-ups for low-emission cooking stoves,2024-11-08
Anaemic growth in rooftop solar turns Rajasthan into laggard,2024-11-08
India's climate policies expected to reduce CO2 emissions by around 4 billion tonnes by 2030: Report,2024-11-08
India will develop complete solar manufacturing ecosystem in 4-5 years: Avaada Group,2024-11-08
"ACME Solar Holdings, Hexa Climate Solutions bag FDRE projects",2024-11-08
"DGTR for anti-dumping duty on certain type of solar glass from China, Vietnam",2024-11-08
"India's power demand to grow at over 7 per cent CAGR, renewables and data centres to drive energy boom: Nomu..",2024-11-08
Govt convenes high-level meeting to tackle air pollution and climate change,2024-11-08
SECI bars Reliance Power and subsidiary from tenders for three years over document discrepancy,2024-11-08
Greenzo Energy bags ₹500-cr contract for 120 MW solar project in Nepal,2024-11-07
Tata Power signs 25-year deal to power Noida Airport with wind and solar energy,2024-11-07
Sunsure Energy begins solar power supply to RACL Geartech’s Gajraula plant,2024-11-07
Serentica Renewables to set up 10 GW renewable energy projects in Andhra Pradesh,2024-11-07
Govt invites proposals for Centres of Excellence in green hydrogen Under National Mission,2024-11-07
Global energy efficiency progress stalls at 1% as IEA warns of missed COP28 target,2024-11-07
TTD and IOCL establish a bio gas plant at Tirumala,2024-11-07
"2024 will be world's hottest on record, EU scientists say",2024-11-07
"Donald Trump's return will slow, not stop, US clean energy boom",2024-11-07
"Youth participation at ADIPEC 2024 focuses on energy transition, career paths",2024-11-07
"India to boost energy storage 12-fold to 60 GW by FY32, eyes ₹5 trillion investment",2024-11-07
"EKI Energy, ARGI ink deal to strengthen carbon credit and sustainability footprint in North America",2024-11-07
Trump as US president will deepen climate crisis: Policy experts,2024-11-06
"Masdar, Sarawak Energy, Gentari to explore floating solar project in Malaysia’s Murum reservoir",2024-11-06
Hydrogen demand in mobility sector up 59 pc in South Korea,2024-11-06
ReNew will install solar power plants in kitchens of Akshaya Patra Foundation,2024-11-06
HPCL's Green arm ties up with EIL for marketing hydrogen technology,2024-11-06
"IREL, Kazakhstan’s UKTMP ink pact for titanium slag JV in Odisha",2024-11-06
"AI takes centre stage in energy transition at ADIPEC 2024, leaders call for responsible use",2024-11-06
"Global solar capacity hits 1,418 GW, investments reach $3.1 trillion: Report",2024-11-05
ACME Solar’s IPO to open on Wednesday; price band set at Rs 275 to Rs 289 equity share,2024-11-05
Decoding domestic solar manufacturers IPO streak,2024-11-05
"Solar efficiency, cost reductions key to energy transition: Pralhad Joshi",2024-11-05
"Apollo Green Energy eyes ₹10,000 crore in renewable projects; IPO on horizon for expansion",2024-11-05
"Rajasthan, Gujarat urged to boost renewable policies, tap untapped solar potential: IEEFA",2024-11-05
"Airox Nigen deploys 1 MW green hydrogen system in Russia, expands global footprint",2024-11-05
"ISA Assembly kicks off in Delhi, launches solar data portal, $39 million fund for Africa",2024-11-05
"India issues 11,098 MW in renewable energy tenders, draws $103 mn in October investments",2024-11-05
"NTPC, ONGC collaborate on green energy, eye solar, wind, and hydrogen",2024-11-04
"India elected ISA President, France wins Co-President post at New Delhi Assembly",2024-11-04
Ashish Khanna selected as director general of International Solar Alliance,2024-11-04
Himachal CM for operating Kalka-Shimla trains on hydrogen,2024-11-04
Green urea can boost decarbonisation while reducing India’s import dependency,2024-11-04
"India approves 50 solar parks with 37.5 GW capacity, expands offshore wind plans for renewable goals",2024-11-04
"Telangana govt to come up with new energy policy soon, says Deputy CM",2024-11-04
Uttar Pradesh's solar energy push: A sustainable future for homes and farmers,2024-11-04
ADB praises India for cutting subsidies on fossil fuels to boost green energy,2024-11-04
Gensol wins ₹780 cr contract for 150 MW solar project in Maharashtra,2024-11-04
Karnataka JSW project :Dept plans to divert 23 hectares of forest land,2024-11-02
"India, Saudi Arabia exploring collaboration in new technologies, clean hydrogen",2024-11-02
Andhra Pradesh govt to set up renewable energy zones to promote green energy power plants,2024-11-02
CoP 29: A crucial turning point in the global climate fight,2024-11-01
EU greenhouse gas emissions saw 'huge' drop in 2023,2024-11-01
Post-Diwali smog pushes Delhi air quality to 'very poor'; other cities also affected,2024-11-01
Thiruvananthapuram wins global award for sustainable development,2024-11-01
PM Suryaghar Yojana: Rooftop solar capacity surges over 50pc in just 6 months,2024-11-01
World may be merely scratching the surface on the scope of climate-changing methane emissions,2024-11-01
"ALMM for solar cells to increase tariffs by 40-50 paisa per unit; diminish pace of capacity additions, says ..",2024-11-01
"Trom Industries secures Rs 33 cr orders from Gujarat Metro, Corona Remedies for solar projects",2024-10-31
Global clean tech market set to triple to $2 trillion by 2035: IEA,2024-10-30
Climate change driving 'record threats to health': report,2024-10-30
"Net zero target needs $3.5 trillion in annual green energy investment, Wood Mackenzie says",2024-10-30
Our expertise can help India achieve 500 GW renewable energy goal by 2030: Pedro Sanchez,2024-10-30
Adani Enterprises posts Q2 profit surge on renewable energy demand,2024-10-30
"Need to shift to renewable energy, public transport to tackle air pollution challenge: Ramesh",2024-10-30
Significant growth opportunity for renewable energy sector in India: SEforALL,2024-10-30
NTPC commissions commercial operations of 32.90 MW solar plant in Rajasthan,2024-10-30
Kangra district to establish model solar village under Pradhan Mantri Surya Ghar Scheme,2024-10-30
NTPC's NETRA develops indigenous catalyst for CO2 conversion to methanol,2024-10-30
"Base metal prices up 14% in FY25 so far, domestic demand growth expected at 10%: Icra",2024-10-30
Greenzo Energy launches 1 MW indigenous electrolyzer stack for green hydrogen production,2024-10-29
"Tata Power Renewables, IndusInd Bank join hands to offer solar financing for MSEs",2024-10-29
Energy storage funding jumps 15% to $17.6 bn in first nine months of 2024: Report,2024-10-29
"NTPC Green Energy gets Sebi nod for Rs 10,000-crore IPO",2024-10-28
"BASF, AM Green ink MoU for low-carbon chemical production in India",2024-10-28
Suzlon Vice-Chairman Girish Tanti appointed as IWTMA Chairman,2024-10-28
Renewable energy projects need debt financing over grants: IREDA CMD,2024-10-28
"ARYA raises ₹100 crore for biogas projects in joint ventures with IOCL, BPCL",2024-10-28
"Masdar, EMSTEEL complete MENA’s first green hydrogen steel pilot project",2024-10-28
"AMPIN Energy, Varroc Group ink 27MWp solar project deal in Maharashtra",2024-10-28
Sistema.bio acquires Inclusive Energy to enhance biogas monitoring capabilities,2024-10-28
Global economy chiefs fret over a Trump return as US election draws closer,2024-10-28
Major Indian solar panel maker dazzles in market debut,2024-10-28
India hands over rooftop solar systems at religious sites in Sri Lanka,2024-10-28
"Zero carbon ammonia for shipping faces cost, safety challenges",2024-10-28
"Need to reduce carbon emissions to net zero by 2070, says Union Minister Manohar Lal",2024-10-28
Mahayuti used its stint in power in Maharashtra to push corporate cronies' interests: Congress,2024-10-28
Delhi air pollution situation remains grim as quality AQI plummets,2024-10-28
Govt plans to issue ALMM for PV cells to push India's green energy transition,2024-10-28
Gensol Engineering net profit grows 29 pc to Rs 23 cr in Sep qtr,2024-10-26
CM solar self-employment scheme takes off in Uttarakhand,2024-10-26
Minister asks Andaman and Nicobar Islands administration to increase use of renewable energy,2024-10-26
GAIL and VERBIO ink MoU to set up agri-residue-based compressed biogas plants,2024-10-26
Essar Group appoints Manu Kapoor as group chief of public policy and corporate affairs,2024-10-25
78% of energy sector CEOs optimistic about growth despite global challenges: KPMG Report,2024-10-25
"ET Energyworld Smart Energy Summit: Industry leaders to chart growth roadmap for AI, IoT, digital transforma..",2024-10-25
"ET Energyworld Smart Energy Summit: Industry leaders to chart growth roadmap for AI, IoT, digital transforma..",2024-10-25
ADB approves 434.25 million USD loan to Indian state for energy security,2024-10-25
Serentica Global plans 10 GW RE projects in Andhra Pradesh,2024-10-25
JSW Energy net profit up marginally at Rs 853 cr in Q2,2024-10-25
NTPC partners with Indian Army for solar hydrogen microgrid project in Ladakh,2024-10-25
NLC India signs two agreements with RRVUNL in power sector,2024-10-24
Civil Defence volunteers to ensure strict implementation of anti-pollution drive in Delhi,2024-10-24
A wind power crisis is holding back the world’s green energy goal,2024-10-24
"India, ASEAN can work on regional policy framework for green energy transition: CERC member",2024-10-24
Delhi's air quality deteriorates to 'very poor' category on Thursday,2024-10-24
Convene meeting to approve artificial rain plan for Delhi: Gopal Rai to Centre,2024-10-24
Waaree Energies' IPO gets 76.34 times subscription on strong participation from institutional buyers,2024-10-24
"&quot;Investment proposals of around Rs 31,000 crore received from Rewa Regional Industry Conclave&quot;: MP..",2024-10-24
Avaana Capital raises $135-mn climate-tech VC fund,2024-10-23
Rajasthan govt signs MoU with UAE worth Rs 3 lakh crore in renewable energy sector,2024-10-23
JSW Energy subsidiary signs agreement of 700 MW solar project with Solar Energy Corporation of India,2024-10-23
India is multiplying renewable energy investment: Harjeet Singh,2024-10-23
India leading global south in offering climate solutions: UK High Commissioner ,2024-10-22
India's growth in renewable energy is quite phenomenal: Shishir Priyadarshi,2024-10-22
Delhi environment minister announces steps as pollution levels soar,2024-10-22
Transportation sector to benefit from Centre's Green Hydrogen mission: Mustafa Wajid,2024-10-22
"The less pollution there is in India, the less we have to endure: Bhutanese PM",2024-10-22
"Bhutan PM, Union Minister Puri takes hydrogen-run bus ride in Delhi to promote green mobility",2024-10-22
India needs Rs 32 lakh cr investment in renewable by 2030: IREDA CMD,2024-10-22
"Energy Vault, Enervest to develop $350 mln energy storage project in Australia",2024-10-22
Brookfield Properties to supply green power to campuses in Delhi-NCR,2024-10-21
Turkey aims to boost renewable energy share in electricity production,2024-10-21
Oriana Power to set up 1-GW green hydrogen electrolyser plant with $60-mn investment,2024-10-21
Waaree Energies’ IPO taps into a 357% rally in renewable stocks in India,2024-10-21
India Century to promote humanity's triumph: PM Modi,2024-10-21
"UN Climate Secy gives call to &quot;step up, scale up&quot; climate finance ahead of COP29",2024-10-21
"Borosil Group aims to cross Rs 7,000-cr revenue in next 4 years",2024-10-21
"&quot;Companies are ready to come to India,&quot; says Rajasthan CM after he concludes his visit to UK, Germ..",2024-10-21
Meeting 2030 renewable energy target may push India's solar equipment imports to $30 bn/yr: GTRI,2024-10-21
ACME Solar Holdings arm inks pact to supply power from 150 mw hybrid solar project,2024-10-19
Rays Power Infra expands RE portfolio; secures projects worth Rs 940 crore,2024-10-18
India Inc.’s spending splurge may not trickle down,2024-10-18
Government approves three pilot projects to use hydrogen energy in steel production under National Green Hyd..,2024-10-18
"JSW Energy arms ink pacts to supply 1,200 MW solar-wind power to Maharashtra discom",2024-10-18
"NSE-listed Oriana Power to invest Rs 10,000 cr in solar, green hydrogen, storage",2024-10-18
IIT Indore develops catalyst for economical production of pure hydrogen from methanol,2024-10-18
"Coal ministry initiates solar energy, waste management programs under Special Campaign 4.0",2024-10-18
"Impose anti-dumping duty on Chinese solar glass, else industry will die: Borosil to govt",2024-10-18
"Andhra eyes Rs 10 lakh cr investment in clean energy, net zero by 2047",2024-10-18
"European renewable power prices fell in Q3, PPA platform says",2024-10-18
$215 billion needed for India’s green energy push as coal keeps dominance,2024-10-18
Pumped Storage Plants: Are we doing enough?,2024-10-17
Sembcorp secures 150MW wind-solar hybrid project from SECI,2024-10-17
"Azure Power secures REC, HSBC Refinancing; completes early bond prepayment",2024-10-17
India’s Sustainability Push for Data Centers: A Progressive Move Towards Decarbonization,2024-10-17
AMPIN Energy Transition achieves financial closure for 200-MW solar-wind hybrid project,2024-10-17
Stride Green to facilitate $500 mn climate tech funding over 18-24 months,2024-10-17
GE Vernova investing $1 bn in R&D for energy technologies: Ramesh Singaram,2024-10-17
"PMSGY registers 13 million sign-ups, adds 1.8GW rooftop solar capacity in 6 months",2024-10-17
"ISA to focus on investment, green jobs in global solar push: Pralhad Joshi",2024-10-17
"Waaree Energies to open IPO on Oct 21, 2024",2024-10-16
"Solar energy key to global climate action, says Pralhad Joshi at ISA curtain raiser",2024-10-16
Global energy system faces rising risks amid geopolitical strains: IEA,2024-10-16
"EEX, IGX partner to boost hydrogen trading in India",2024-10-16
KPI Green Energy signs PPAs for 620 MW projects in Gujarat,2024-10-16
Adani Green Energy to defer $1.2 bn 20-year notes to after US elections,2024-10-16
India's renewable energy to grow at twice the pace than overall energy growth by 2030: CRISIL,2024-10-16
"Green hydrogen, scrap steel key to decarbonizing India’s steel sector: Neha Verma, Director, Ministry of S..",2024-10-16
Tembo Global wins ₹595 crore solar contract from Maharashtra State Electricity,2024-10-16
Hidden crystal structures unlocked: A new era for energy innovation and material design,2024-10-16
"ALMM order clarification: No impact on projects with prior approvals, says MNRE",2024-10-15
Avaada Energy secures ₹597 crore refinancing for solar projects,2024-10-15
"India crosses 200 GW in renewable energy, now 46% of total power capacity",2024-10-15
India needs $50 billion annually for energy transition: PSA Ajay Kumar Sood,2024-10-15
Global South drives cleantech surge with 87% of power investment now in renewables,2024-10-15
"India’s renewable investments hit ₹8.5 lakh crore, MNRE eyes 500 GW capacity by 2030",2024-10-15
Gautam Solar planning to launch IPO to fund 2-GW solar cell mfg line,2024-10-14
JSW Renew Energy signs major 700 MW solar power agreement with NTPC,2024-10-14
Saatvik Green Energy bags ₹302 crore order from MAHAGENCO for 200 MW solar module supply,2024-10-14
Indian conglomerates poised for USD 800 bn investment push: S&P Global Ratings,2024-10-14
‘PPP to boost India’s green hydrogen plan’,2024-10-14
India’s bioeconomy projected to reach $300 billion by 2030: Jitendra Singh,2024-10-14
South Australia confirms bid to host COP31 climate summit,2024-10-14
India surpasses 200 GW-mark in renewable energy production,2024-10-14
Over 30 countries to explore $117 billion untapped export potential for India,2024-10-14
Over 30 countries to explore $117 billion untapped export potential for India,2024-10-14
Delhi Metro's Blue Line achieves carbon neutral certification,2024-10-14
"Rising Rajasthan Global Investment Summit 2024: Rajasthan CM to lead delegation to Germany, UK",2024-10-14
Vikas Saptah: Gujarat moving towards building sustainable future through renewable energy,2024-10-14
"Vehicles, dust and biomass burning drive Delhi's air quality decline: Report",2024-10-12
Union minister G. Kishan Reddy to inaugurate rooftop solar plant at GSI Hyderabad,2024-10-12
Govt allocates ₹500 crore for innovative rooftop solar projects under PM-Surya Ghar Yojana,2024-10-12
"Paris Agreement’s goals not on track, but net zero still in sight: Report",2024-10-11
Indore to become the world's first energy literate city? All you need to know,2024-10-11
Ireda Q2 net profit grows 36 pc to Rs 388 cr,2024-10-11
"CEA Chief warns of energy transition challenges, calls for faster financing solutions",2024-10-11
IREDA gets nod to set up retail subsidiary for renewable energy business,2024-10-11
"Wind energy at pivotal phase, industry calls for strong policy support to achieve 140 GW target by 2030",2024-10-10
China's solar goes from supremacy to oversupply,2024-10-10
Suzlon secures 400 MW wind order from Jindal Group for decarbonising steel sector,2024-10-10
India needs investments of USD 200 bn to establish Renewable Energy assets: Nomura,2024-10-10
UPEIDA invites bids for UP’s first solar expressway,2024-10-10
"Researchers sound alarm on 'irreversible climate disaster', Earth's 25 vital signs hit extremes",2024-10-10
Union minister Pralhad Joshi stresses India’s renewable achievements in Germany; eyes global partnerships,2024-10-10
"Solar surge and cheaper batteries lead emissions decline, Paris targets still far off",2024-10-10
"Solar tracker adoption rises in India, Nextracker urges faster permits to meet energy targets",2024-10-10
"Gensol Engineering's order book reaches ₹4,097 crore with new solar projects",2024-10-10
Fiduciary Responsibility of Money Managers in the Age of Climate Change,2024-10-09
"World on track to add 5,500 GW of renewable capacity by 2030, solar to drive 80% of growth",2024-10-09
Saatvik Solar secures 213 MW solar module order from L&T for Bihar BESS project,2024-10-09
India adds 11.3 GW solar module capacity in 1H 2024; solar imports soar by 338%,2024-10-09
Goldi Solar plans to launch IPO in 2026,2024-10-09
"Subsidiaries of India's Adani Green to issue dollar bonds, bankers say",2024-10-08
"India added 11.3 GW of solar modules, 2-GW of cell mfg capacity in 1H2024: Report",2024-10-08
India should aim to become clean energy exporter by 2030: Amitabh Kant,2024-10-08
Deal on climate aid hangs in balance at UN COP29 summit,2024-10-08
FT Live Energy Transition Summit: Energy CEOs agree on India reaching 500 GW non-fossil power capacity by 20..,2024-10-08
"India's clean energy capacity to reach 107 GW in solar by 2030, faces challenges in hydrogen and wind sector..",2024-10-08
"India invests $25 million in hydrogen hubs to boost green shipping, pilot projects underway",2024-10-08
India needs 122 GW wind capacity by FY32 to ensure energy security,2024-10-08
Hitachi Energy to invest ₹2000 crore over five years to boost India's energy transition,2024-10-07
"Avaada lays foundation for ₹13,650 crore renewable energy plant in Nagpur",2024-10-07
India’s clean energy tech capacity set to rise by 2030: S&P Global,2024-10-07
"We have initiated plan of around 20,000 MW of solarisation in Maharashtra: Deputy CM Devendra Fadnavis",2024-10-07
NTPC ties up with Assam forest department for awareness drive,2024-10-07
Adani starts India's biggest hydrogen blending in natural gas programme,2024-10-07
Kundan Green Energy to invest ₹1000 Crore in renewable projects by 2028,2024-10-07
PFC secures $1.265 billion foreign currency loan for green energy projects,2024-10-07
India eyes stronger global renewable energy ties: Union minister Pralhad Joshi to visit Germany,2024-10-06
Britain promises up to $28.5 bln for carbon capture projects,2024-10-05
Maha Cabinet revises policy for mega projects based on advanced tech,2024-10-05
ICMR signs MoU with NTPC Vidyut Vyapar Nigam to boost solar power usage in health research facilities,2024-10-05
"AM Green, Gail to jointly explore setting up of 2.5MW hybrid renewable energy projects in India",2024-10-05
SolarfiX India ropes in Japan-based Kanemasa for solar module manufacturing in India,2024-10-04
"Jakson Engineers to invest ₹2,000 crore in 2,500 MW solar cell facility",2024-10-04
"Greenzo Energy, RBM Infracon sign ₹200 crore MoU for 15 MW green hydrogen projects in Gujarat",2024-10-04
"Husk Power, AEDC partner to provide solar minigrid for 1,000 customers in Nasarawa",2024-10-04
India's renewable energy sector generated over 10 lakh jobs in 2023,2024-10-04
Jakson Green nears $476 mln fundraise for renewables capacity expansion,2024-10-04
Green hydrogen hype fades as high costs force project retreat,2024-10-04
Matrix Gas & Renewables aims to raise up to $143 million in IPO,2024-10-04
Guiding India's renewable path: Meet MNRE’s new secretary Prashant Kumar Singh,2024-10-04
Cabinet approves India’s entry into elite global energy efficiency hub,2024-10-04
Power ministry sets new benchmark for biomass pellet pricing in NCR to foster co-firing in power plants,2024-10-04
India's green electricity tariffs may lead to financial losses for distribution companies,2024-10-04
Alpex Solar to invest Rs 642 cr for 1.6-GW solar cell manufacturing capacity,2024-10-03
REC prices to drop by 76% by 2050 amid oversupply: Report,2024-10-03
"Goldi Solar to reach 14-GW solar module mfg capacity by FY26: Ishver Dholakiya, MD",2024-10-03
"THDCIL to invest Rs 8,800 cr in pumped storage projs in Rajasthan: CMD Vishnoi",2024-10-03
"China pumped in over $100 bln overseas in cleantech since 2023, research group says",2024-10-03
"Gases carbon dioxide, hydrogen peroxide detected on Pluto's largest moon",2024-10-03
Adani merges step-down subsidiaries with ANIL,2024-10-03
Piyush Goyal offers India as a global investment destination with world class infra and talents at meetings ..,2024-10-03
Colombia seeks $40bn in investment towards energy transition,2024-10-03
Global hydrogen production set to surge despite uncertainties: IEA,2024-10-03
"Reliance Group, Druk Holding sign pact to develop 1,270 MW renewable energy projects in Bhutan",2024-10-03
Avaada Group commits Rs 1 lakh cr investment in Rajasthan,2024-10-02
Nextracker inaugurates India's first center for solar excellence in Hyderabad,2024-10-01
GreenH Electrolysis unveils 1 MW PEM electrolyser to fuel India's first hydrogen train,2024-10-01
Vikram Solar files DRHP with SEBI for IPO,2024-10-01
"Solex Energy announces ₹8,000 crore investment, 15 GW expansion of solar module capacity",2024-10-01
Vivriti Capital secures $25 million from ADB for climate finance projects,2024-10-01
NTPC Green Energy signs MoU with Rajasthan for 25 GW renewable energy projects,2024-10-01
"REC raises CBDT notified zero coupon bonds of Rs 5,000 crore",2024-10-01
Tata Power signs ₹1.2 lakh crore MoU with Rajasthan for renewable energy projects,2024-09-30
Govt rewards CSMC of Rs1.5 Cr under Majhi Vasundhara Abhiyan,2024-09-30
Hygenco invites bids for over 1.1 GW of renewable power for green ammonia project,2024-09-30
Greenzo Energy bags green hydrogen project for TANGEDCO's Ennore SEZ plant,2024-09-30
Rajasthan CM to hold 2-day investors meet in Delhi from today,2024-09-30
"NLCIL produces 1,234 crore units of clean power as it treads green path",2024-09-30
