headline,Date
"JSW MG Motor India record sales of 3,116 units for Windsor",2024-11-05
China files complaint at WTO over EU tariffs on Chinese electric vehicles,2024-11-05
Toyota to post first profit drop in 2 years as demand cools after big run,2024-11-05
Tesla's Oct China-made EV sales fall 5.3% y/y,2024-11-05
"China EV price deal needs be as effective as tariffs, says EU official",2024-11-05
Volkswagen's EV Woes: From 'das auto' to 'drive digger' and the road ahead,2024-11-05
"Skoda Auto India to launch Kylaq on OTT platform, Jio Cinema",2024-11-05
JSW MG Motor forms strategic partnership with HSBC India,2024-11-05
Suzuki introduces e Vitara based on eVX concept model; production to begin from 2025,2024-11-04
Maruti Suzuki commences bookings for 4th generation Dzire,2024-11-04
Citroen India launches limited edition Aircross Xplorer SUV with exclusive features,2024-11-04
Mahindra to unveil electric SUVs XEV 9e and BE 6e on November 26,2024-11-04
Honda teases 3rd generation Amaze designed for young buyers and modern families,2024-11-04
"VW cost cutting necessary after 'decades of structural problems', CEO tells paper",2024-11-04
Maruti Suzuki looks to cash in on 'few lakh marriages' in November to carry festive sales momentum,2024-11-03
Asia to spend over USD 20bn on EVs: Report,2024-11-02
M&M shares rally 3% on reporting highest ever SUV sales,2024-11-02
Record retail sales during festivals bring down inventory in car market,2024-11-02
"Kia India records 22,753 units vehicle deliveries for October",2024-11-02
SUV sales a bright spot in carmakers' October dispatches to dealers,2024-11-01
"Toyota Kirloskar Motor sales up 41 pc at 30,845 units in Oct",2024-11-01
"Hyundai Motor India records marginal sales increase at 55,568 units in October",2024-11-01
"Maruti Suzuki India clocks highest-ever exports in Oct, Tata Motors' sales flat",2024-11-01
"Maruti Suzuki sales decline 5% Y-o-Y at 1,59,591 units in October 2024",2024-11-01
"JSW MG Motor India sales increases 31% Y-o-Y at 7,045 units in October",2024-11-01
Judge aims to rule on Elon Musk's USD 56 bn Tesla pay by year end,2024-11-01
"Low spark, high stock: Marutis and Tatas had a big headache in run up to Diwali parties",2024-11-01
Stellantis revenue slides as automaker cuts bloated inventories,2024-11-01
South Korea's car exports fall in Q3 on weak EV demand,2024-11-01
China's Geely denies separate EU talks on EV tariffs,2024-11-01
Tata Motors CFO Balaji's stock soars high within group,2024-11-01
Europe imposes higher tariffs on electric vehicles made in China,2024-10-31
Vehicle safety overtakes car features; becomes the first criteria while purchasing a car,2024-10-31
Chinese EV giant BYD beats Tesla in quarterly revenue for first time,2024-10-31
Apple supplier TDK partners with McLaren Racing in EV push,2024-10-30
Xiaomi chief touts Nurburgring record ahead of EV launch,2024-10-30
MG’s China connection prompts scrutiny for PLI benefit for EV manufacturing,2024-10-30
Suzuki to launch battery-powered SUV in partnership with Toyota by 2025,2024-10-30
"Gold sales dip, but diesel SUVs sell like hot cakes",2024-10-30
Audi to shut production at Brussels EV factory in February,2024-10-30
"Maruti Suzuki, Tata Motors eye record festive sales",2024-10-30
Car demand slows this year but festive demand strong: Maruti Suzuki Chairman,2024-10-30
"Why VW is betting on collaboration route, in India too",2024-10-30
"JSW MG Motor India delivers over 100 EVs on dhanteras, boosting electric vehicle adoption in Delhi-NCR",2024-10-29
"Maruti Suzuki reports 18% drop with INR 3,069 cr in Q2",2024-10-29
"Green cause drives sale of hybrid, electric four-wheelers this Diwali",2024-10-29
Polestar says Biden proposal would 'effectively prohibit' sale of its cars in US,2024-10-29
Pave the way to India’s sustainable mobility goals with incentives for cars in PM E-DRIVE,2024-10-29
85 % of Indian buyers are interested in premium models: Report,2024-10-29
"Automaker Ford weakens profit outlook, shares fall",2024-10-29
Mercedes and Porsche’s fight with China is coming close to home,2024-10-28
"Over 8 in 10 Indians seek high-end cars, preference for hybrid models jumps to 40 %",2024-10-28
EU auto biz slump throws IT’s growth plans off the track,2024-10-28
'Shocked at the arrogance': Raymond Chairman Gautam Singhania slams Lamborghini bosses,2024-10-28
Car firms offer big discounts to push sales,2024-10-28
"US labor board wrongly ordered Tesla's Musk to delete anti-union tweet, court rules",2024-10-27
JSW MG Motor India delivers 101 Windsor CUVs,2024-10-27
"This festive season, motown sees unusual mix of waitlists and discounts across segments",2024-10-27
Ford's CEO ditches his own brand for this Chinese EV,2024-10-26
"Porsche AG flags cost cuts as China weakness, slowing EV shift hits profits",2024-10-26
"Mercedes to step up cost cuts after weak Q3 earnings, competition woes in China",2024-10-26
"'Significant gaps' remain between China, EU over EV duties",2024-10-25
New models help Renault maintain sales in third quarter,2024-10-25
Valeo cuts sales guidance again as Europe's car woes worsen,2024-10-25
"VW's Scout Motors unit will offer EV SUVs, trucks with gas engine option",2024-10-25
"Tesla allays investor fears with crucial EV growth forecast, shares jump",2024-10-25
Tesla rallies most in over a decade on Musk's bold EV forecast,2024-10-25
"Will a once bitten, twice shy India allow new Chinese EV investments?",2024-10-25
UK classic EV startup RBW launches supplier business,2024-10-25
Hyundai Motor India becomes 5th most valuable auto firm by MCAP On listing day,2024-10-25
"Tesla surprises with forecasts for sales and deliveries, shares jump",2024-10-24
"Tesla promises paid robotaxis next year, but significant hurdles remain",2024-10-24
"Electric vehicles may be struggling, GM's leader is still a believer",2024-10-24
"UK car output falls for seventh month in September amid EV transition, data shows",2024-10-24
GST appeals authority upholds demand notice of INR 139 cr against Maruti Suzuki,2024-10-24
"Policy stability & infra support can fire up EV engine: Jaehoon Chang, global CEO and president of Hyundai M..",2024-10-24
Mahindra inaugurates 2 new testing facilities in Tamil Nadu,2024-10-24
"Talegaon plant to provide more headroom for growth in domestic, int'l markets: Hyundai Motor",2024-10-23
Jeep India launches MY2025 Meridian at INR 24.99 lakh with advanced safety features,2024-10-23
Driving the future: Anand Kulkarni on how Tata Motors is revolutionising EV technology and user experience,2024-10-23
"Hyundai Motor India lists with record IPO, commits to Indian market with new tech and EV plans",2024-10-22
"GM, Ford brace for investor scrutiny over pricing power, EV losses",2024-10-22
Lucid says stock sale will provide 'cash runway' well into 2026,2024-10-22
"Hybrid overtakes petrol in slowing EU new car market in Sept, says ACEA",2024-10-22
Hyundai India's shares fall 2% in debut trade after record USD 3.3 bn IPO,2024-10-22
"Volkswagen Virtus achieves 50,000 sales milestone",2024-10-22
UK watchdog fines Volkswagen unit for unfairly treating customers,2024-10-21
"Forvia clinches new supply deals with China's BYD and Xiaomi, shares jump",2024-10-21
Hyundai Motor India set to make stock market debut after record IPO,2024-10-21
"Top EU countries spend $45 billion subsidizing fossil-fuel company cars, says study",2024-10-21
Tesla's 'full self-driving' faces defect probe in US after fatal crash,2024-10-19
Hyundai GMP indicates 3% loss for IPO investors on listing day,2024-10-19
"VW, unions in fact-finding talks as carmaker develops new strategy",2024-10-18
"Electric Vehicles may be struggling, GM's leader is still a believer",2024-10-18
Hyundai Motor develops automated vehicle press mold design system,2024-10-18
"South Africa mulls tax rebates, subsidies to boost local EV industry",2024-10-18
"As Fiat stalls, Italy's Turin struggles to stave off decline",2024-10-18
When Apple joined hands with China's BYD to create a Tesla killer,2024-10-18
"Hyundai India IPO subscribed 2.37 times led by QIBs, GMP drops to 0",2024-10-18
"It's retro, it's futuristic, it's a Ferrari supercar, all for USD 3.9 mn",2024-10-18
EV maker Lucid expects to raise USD 1.67 bn from stock sale,2024-10-17
"Hyundai Motor submits PFR to take up modernisation of Tamil Nadu plant at a cost of INR 1,500 crore",2024-10-17
Hyundai launches Hy-CNG Duo Campaign,2024-10-17
Maruti Suzuki achieves 1 cr production milestone at Manesar facility,2024-10-17
"Hyundai IPO GMP falls to 1%, issue booked 51% on Day 3 so far",2024-10-17
General Motors to contribute USD 625 mln to new JV with Lithium Americas,2024-10-17
"Volkswagen, unions to start further talks on Germany cuts",2024-10-17
Hyundai IPO: Bids at 42% on Day 2,2024-10-17
"Mahindra, Kia, TKM steer clear of slow lane",2024-10-17
Tata Motors partners with HSBC India to enhance dealer financing for passenger and electric vehicles,2024-10-16
Hyundai issue is for long-term investors; expect 16-18% growth in next 2-3 yrs:  Narendra Solanki,2024-10-16
Hyundai is for the long haul and do not expect to make quick buck on listing: Dipan Mehta,2024-10-16
"China's Zeekr launches EV in Australia, eyes New Zealand next",2024-10-16
Chinese automakers display force at Paris Motor Show,2024-10-16
"Volkswagen, unions to start further talks on Germany cuts",2024-10-16
Tesla gets green light from German authorities for first stage of plant expansion,2024-10-16
BYD tells EU to 'stay away' from tariffs as it expands European supply chain,2024-10-16
"85 million EVs expected on roads globally by 2025, India to see 5 lakh EVs",2024-10-16
India needs to step up manufacturing to meet Viksit Bharat goal: Volvo Grp India MD,2024-10-16
"Tata Motors secures 5-star BNCAP safety ratings for Nexon, Curvv, and EV models in latest crash tests",2024-10-16
Hyundai Motor IPO’s off to a slow start,2024-10-16
"Jaguar Land Rover retail sales up 36% to 3,214 units in Apr-Sep",2024-10-16
Hyundai India GMP: All signs point to debut losses for investors,2024-10-15
Maruti Suzuki launches Baleno Regal edition with enhanced styling and premium features for festive season,2024-10-15
Skoda Kylaq is Volkswagen Group’s 250 mn Euro bet in India; leads new engineering and product offensive,2024-10-15
Low-cost hybrid tech gives Renault breathing space in tough EV transition,2024-10-15
"Hard to see Chinese EV price deal by end of October, says EU official",2024-10-15
"Global EV sales up 30.5% in September as China shines, Europe recuperates",2024-10-15
Amnesty slams EV firms over rights measures in battery production,2024-10-15
Is Suzuki collaboration strengthening or diluting the Toyota brand in India?,2024-10-15
"SIAM lowers PV growth forecast to 3%-5% for FY25, puts hope on festive season recovery",2024-10-15
Hyundai may take a while to scorch D-St,2024-10-15
"Hyundai raises INR 8,315 cr from anchor investors",2024-10-15
"Rectangular steering wheels, floating cars and deluxe EVs debut at Paris auto show",2024-10-14
Stellantis CEO Tavares in Paris spotlight over US crisis,2024-10-14
Low-cost hybrid tech gives Renault breathing space in tough EV transition,2024-10-14
Trump suggests tariffs higher than 200% on vehicles from Mexico,2024-10-14
Chinese carmaker GAC looks at making EVs in Europe as tariffs loom,2024-10-14
"Hyundai offer has some appeal, but may not give investors first-mover advantage",2024-10-14
Luxury car Companies 'going long' on India portfolio,2024-10-14
"Renault Korea, union reach wage deal after labour strike",2024-10-13
"Hyundai, Kia eye record EV sales of 1 lakh units in US this year",2024-10-13
Panic grips Jaipur as burning car sans driver speeds through traffic,2024-10-13
China's car sales snap five-month decline on subsidy boost,2024-10-13
Will explore electric vehicle export opportunities: Hyundai Motor India,2024-10-13
It's an automatic shift! Car buyers changing gear fast for smooth drive,2024-10-13
Tesla's sporty Robotaxi design puzzles experts,2024-10-13
Stellantis CEO says car-making in Italy too expensive,2024-10-12
"Snubbed by Tesla, Mexican government pledges to create its own small, affordable electric car",2024-10-12
Citroen Basalt achieves 4-star safety rating in Bharat NCAP,2024-10-12
Stellantis CEO says EU carbon rules push industry costs up 40%,2024-10-12
Polestar CEO announces strategic review amid drop in quarterly EV deliveries,2024-10-12
Honda may alter its EV roadmap if demand for Battery Electric Vehicles continues to slow down,2024-10-12
"China trade tensions cast shadow on automakers' investment plans, TomTom CEO says",2024-10-12
"VW, Porsche China sales skid as market turns to local EVs",2024-10-12
Want to be the most trusted brand in India: Hyundai MD,2024-10-12
Hyundai Motor India IPO to open on October 15,2024-10-12
"Volkswagen's deliveries drop, highlighting Europe's car industry challenges",2024-10-11
JSW Green Mobility gets 636-acre land to set up manufacturing plant,2024-10-11
Maruti Suzuki Fronx SUV records 2 lakh sales in 17.3 months,2024-10-11
Trump to propose making interest on car loans tax deductible,2024-10-11
Stellantis CEO Carlos Tavares to retire in 2026 as automaker struggles in North America,2024-10-11
Tesla opens doors to robotaxi unveiling amid fanfare and skepticism,2024-10-11
GST hike on EVs to hit adoption: Merc,2024-10-11
General Motors offering new home energy storage options for US EV owners,2024-10-11
"BMW, Merc sales hit slow lane in Beijing",2024-10-11
Hyundai set to up R&D investment in India under second phase growth strategy,2024-10-10
Volkswagen's woes reflect a stagnant German economy,2024-10-10
BYD eMax 7 vs Toyota Innova Hycross: Battle of Hybrid and electric MPVs!,2024-10-10
China's Chery assembles cars in Russian plants vacated by Western rivals,2024-10-10
Stellantis CEO plans major management changes amid rising pressure,2024-10-10
"Shift to EV-only future would spell job losses, Toyota chairman warns",2024-10-10
Chinese electric car companies cope with European tariffs,2024-10-10
Any changes to GST on EVs will slow down adoption of green cars: Mercedes MD Santosh Iyer,2024-10-10
Tesla's China-made EV sales grow 19.2% y/y in Sept,2024-10-10
How Ratan Tata catapulted Tata Motors to new highs,2024-10-10
"Hyundai India announces to invest INR 32,000 cr in India over next 10 years",2024-10-10
Hyundai Motor India to launch IPO on October 15,2024-10-09
"IPO-bound Hyundai Motor India set to launch Creta EV in Q4, eyes major expansion",2024-10-09
Mercedes-Benz launches new LWB E-Class at INR 78.5 lakh,2024-10-09
"India to be global manufacturing hub for IPO-bound Hyundai, says executive",2024-10-09
"Mercedes-Benz car sales in India increases 13% to 14,379 units in Jan-Sep 2024",2024-10-09
Hyundai Motor Group and NTU Singapore collaborate on sustainable energy and manufacturing solutions,2024-10-09
Big Boy Toyz launches e-commerce platform for luxury cars,2024-10-09
"China's brandy duties depress shares of makers of spirits, luxury and cars",2024-10-09
General Motors CEO assures investors more profitable days are ahead,2024-10-09
"BYD not looking to localise in India, continue to rely on imports",2024-10-09
"INR 27,800 cr Hyundai Motor makes India’s largest IPO even bigger",2024-10-09
Tesla's Musk heads to Hollywood to unveil his robotaxi - and face a long list of questions,2024-10-09
Maruti Suzuki introduces Grand Vitara Dominion Limited Edition ahead of festive season,2024-10-09
BYD India launches eMAX 7 MPV at INR 26.9 lakh,2024-10-08
"Mahindra delivers first Thar ROXX to Aakash Minda, winner of the auction with a bid of INR 1.31 cr",2024-10-08
"Hyundai India IPO to open next week at INR 1,865-1,960",2024-10-08
India Inc must create more jobs: Manasi Kirloskar,2024-10-08
Lexus India reports 10% sales growth in 2024,2024-10-08
Lucid beats quarterly deliveries estimate as price discounts boost demand,2024-10-08
"Making customers pay for Fisker vehicles recall repairs is illegal, says DOJ",2024-10-08
"Electric Car subsidies are a plus, but could be improved, study finds",2024-10-08
Stellantis dealers oppose EU 2025 emission targets,2024-10-08
Hyundai has begun producing electric SUVs at its USD 7.6 billion plant in Georgia,2024-10-08
"JLR retail sales fall 3% to 1,03,108 units in Q2",2024-10-08
Toyota Kirloskar Motor allotted 827-acre land for new manufacturing unit in Maharashtra,2024-10-07
If only Rivian’s electric SUV drove as smooth as it looks,2024-10-07
Mercedes-Benz dealers told to mention only China's CATL battery cells in EVs: Report,2024-10-07
Stellantis NV files lawsuit against UAW to stop strike,2024-10-07
"Auto OEMs tap into Durga Puja, Navratri and Diwali spirit with special showcases",2024-10-07
M&M may launch its first petrol-hybrid SUV in 2026,2024-10-07
Auto dealers bullish on festive bookings after muted Sept sales,2024-10-06
"Scrap policy worry, classic cars are here to stay: RTA",2024-10-06
Rivian applies for federal loan to restart Georgia EV factory construction,2024-10-05
"Rivian lowers annual production forecast due to parts shortage, shares drop",2024-10-05
"US regulator opens probe into more than 360,000 Ford SUVs over loss of braking",2024-10-05
"Green GST tax may help buyers shift towards greener cars, says Vikram Pawah, president of BMW Group India",2024-10-05
"Nissan India Resurgence Plan: EV, export, CBU and more",2024-10-05
"MG Windsor sets record with 15,176 bookings in 24 hours",2024-10-04
"BMW, MINI record 10 % sales growth in Jan-Sept",2024-10-04
"Nissan Magnite facelift launched at INR 5.99 lakh for first 10,000 deliveries",2024-10-04
Tata Motors launches limited-edition Punch Camo at INR 8.45 lakh with new features and festive appeal,2024-10-04
Hyundai launches 'Super Delight Days' campaign with festive offers and exclusive benefits,2024-10-04
"Rumours of Stellantis-Renault merger are 'pure speculation', says Stellantis CEO",2024-10-04
"British auto industry set to miss 2024 EV sales target, trade body warns",2024-10-04
Stellantis CEO says too soon to confirm 2025 dividend as share price slides,2024-10-04
"Tesla Q3 sales rise, in a sign of EV Demand rebounding",2024-10-04
"Hyundai Motor India may launch its INR 25,000 cr IPO on Oct 14",2024-10-04
Kia: Keep EV incentives or risk slowdown in adoption,2024-10-04
Kia India to drive in locally-produced mass market EV next year: MD&CEO Gwanggu Lee,2024-10-03
"1 in 3 car buyers in South India likely to buy an electric vehicle, claims survey",2024-10-03
Kia India launches EV9 at INR 1.3 cr with 'Kia 2.0' strategy,2024-10-03
Mahindra Thar ROXX secures 1.76 lakh bookings within an hour of launch,2024-10-03
Mercedes CEO: breaking China's 'confidence crisis' is most important thing,2024-10-03
Volkswagen India launches Virtus GT Line and GT Plus Sport at INR 14.07 lakh and INR 17.84 lakh,2024-10-03
"Tesla sales increase, suggesting electric car demand is rebounding",2024-10-03
Volvo Cars reports slight sales increase amid market uncertainty,2024-10-03
Tesla's quarterly deliveries disappoint ahead of robotaxi unveiling,2024-10-03
"Tesla discontinues most affordable Model 3 variant in US, website shows",2024-10-03
Toyota to delay US EV production to 2026 amid slowing sales,2024-10-03
Inside a Trump ad slamming Harris over the push for Electric Vehicles,2024-10-02
"GM reports US sales dip, but says EVs grew",2024-10-02
"3 of China's Tesla rivals had a record month, putting pressure on Elon Musk",2024-10-02
Mahindra leads Indian carmakers' sales rebound ahead of festive season; Tata lags,2024-10-02
Toyota says built extra stock in anticipation of US port strikes,2024-10-02
"BYD sells more than 400,000 vehicles in Sep, another first",2024-10-02
"Jeep owners should park outside pending recall fix, says US agency",2024-10-02
"Car Sales in Sep: Top OEMs cut dealer dispatches, lay hope on retail traction in Oct",2024-10-02
"Tata Motors to accelerate maintenance shutdown amid rising stockpiles, declining sales",2024-10-02
"Maruti Suzuki reports 2% sales increase with 1,84,727 units sold in September",2024-10-01
Volkswagen's Audi says no suitable buyer so far for Brussels plant,2024-10-01
Car discounts back after 4 yrs of waitlists,2024-10-01
Imported cars face higher fees as Russia plans domestic production boost,2024-10-01
Tesla raises Sweden market share despite labour strike,2024-10-01
Stellantis to extend halt in output of electric Fiat 500 on poor demand,2024-10-01
"Hyundai Motor India reports record sales of 64,201 units in September",2024-10-01
Ford in talks to make EVs in way back to India: Tamil Nadu Industries Minister T.R.B. Rajaa,2024-10-01
"Kia India sales up 17% to 23,523 units in September",2024-10-01
"Toyota Kirloskar Motor reports 14% sales increase in September, driven by festive demand and operational imp..",2024-10-01
"JSW MG Motor sells 4,588 units in September, NEVs make up 49%",2024-10-01
"Shares in Stellantis, Aston Martin skid on profit warnings",2024-10-01
"Tesla, Musk beat shareholder lawsuit over self-driving promises",2024-10-01
Tesla's quarterly deliveries set to rise as China incentives lure wary EV buyers,2024-10-01
Ford to offer free chargers to EV buyers through year-end,2024-09-30
European autos stocks wipe off  USD 10 bn after Stellantis warning,2024-09-30
"Stellantis issues profit warning, citing global markets, Chinese competition",2024-09-30
"BYD recalling 97,000 top-selling EVs on steering component fault, says regulator",2024-09-30
"Citroen India launches new Aircross SUV starting at INR 8.49 lakh with advanced comfort, safety and technolo..",2024-09-30
Hyundai Motor produces 100 million vehicles globally in 57 years,2024-09-30
Govt banks on homegrown cos to push EVs,2024-09-30
India's big dole out to Teslas stutters; Modi govt may pin hopes on desi cos,2024-09-30
Hybrid car sales surge amid global policy push,2024-09-30
California governor vetoes bill requiring speeding alerts in new cars,2024-09-29
"Auto companies ramp up discounts, cut prices amid demand revival hope",2024-09-29
Volkswagen cuts 2024 outlook as car demand falters,2024-09-28
"Hybrid, electric car sales to outpace rest of the market in Brazil in 2030, shows study",2024-09-28
"Stalin lays foundation stone for Tata Motors' INR 9,000 cr manufacturing plant in TN",2024-09-28
"Mazda recalls over 77,000 MX-5 sports vehicles in US, says NHTSA",2024-09-27
China urges 'active' role by Mercedes-Benz in auto sector co-operation,2024-09-27
Answered: Frequently asked questions about car insurance policy,2024-09-27
Kia inaugurates Gwangmyeong EVO Plant to boost EV production in South Korea,2024-09-27
Martin Uhlarik on the changing dynamics of design at Tata Motors,2024-09-27
Rolls-Royce India launches Cullinan Series II at a starting price of INR 10.5 crore,2024-09-27
"UK car production falls for sixth straight month in August, shows data",2024-09-27
IPO-bound Hyundai deserves valuation premium over rival Maruti Suzuki: Nomura,2024-09-27
Stellantis CEO follows Chinese route to avoid EV tariff 'trap',2024-09-26
Stellantis and Orano drop planned JV to recycle electric car batteries,2024-09-26
"India's Karnataka plans tax waivers for hybrid cars, incentives for EVs",2024-09-26
Tata Motors-owned JLR plugs £500 mn into retooling UK plant for electric SUVs,2024-09-26
JSW MG Motor India launches Astor Blackstorm and Hector Snowstorm at INR 13.45 lakh and INR 21.53 lakh,2024-09-25
Mahindra announces prices for 4x4 variants of Thar ROXX: starts at INR 18.79 lakh,2024-09-25
"Hyundai's mother of all IPOs: Where the carmaker stands, where it's headed",2024-09-25
VW labour clash spotlights Europe's car factory conundrum,2024-09-25
"JSW group not withdrawing INR 40,000 cr EV project from Odisha: Company official",2024-09-25
China's Leapmotor and Stellantis open orders in Europe for budget EVs,2024-09-25
Hyundai Motor India's IPO gets Sebi greenlight,2024-09-25
Sales of premium SUVs run out of steam as sales drop 18% this fiscal,2024-09-25
Tata Motors launches Nexon iCNG and Nexon.ev 45 kWh at INR 8.99 lakh and INR 13.99 lakh,2024-09-24
Skoda Auto Volkswagen India showcases pickup truck concept through student car project,2024-09-24
Volkswagen CEO expects significant concessions from unions in crunch talks,2024-09-24
China's Leapmotor and Stellantis open orders in Europe for budget EVs,2024-09-24
Hyundai Motor India appoints Amitabh Lal Das as new chief legal officer and business head,2024-09-24
Rally in Oct to promote e-vehicles,2024-09-24
Mahindra and Skoda likely to sign pact for proposed JV soon,2024-09-24
China auto association flags concern over dealership losses to government,2024-09-23
Beijing slams reported US trade ban on cars with Chinese tech,2024-09-23
Audi India launches 100 days of celebration campaign to mark 1 lakh cars milestone,2024-09-23
Hyundai Motor India expands export portfolio with launch of Exter in South Africa,2024-09-23
Aspirational India fuels auto loan surge as private consumption rises,2024-09-23
"MG announces Windsor CUV price, starts from INR 13.5 lakh",2024-09-23
"Luxury car buyers switch gears, go for top-end variants",2024-09-23
India’s small towns turn boomtowns for auto financing,2024-09-22
"US to propose ban on Chinese software, hardware in connected vehicles",2024-09-22
Need to have common platform for ease of EV charging: Mercedes,2024-09-22
"Luxury carmakers Mercedes, Audi, BMW expect robust sales this festive season",2024-09-22
"GM to begin laying off about 1,700 workers at Kansas plant, WARN notice shows",2024-09-22
JSW MG goes aggressive on EVs with a INR 5L entry price on Comet mini,2024-09-22
SAIC Volkswagen says adjusting plant base &quot;necessary&quot;,2024-09-22
"VinFast posts deeper Q2 loss on impairment charge, higher cost to boost sales",2024-09-21
House backs measure to overturn Biden auto emissions rule that Republicans say would force EV sales,2024-09-21
"Post Windsor, JSW MG Motor India launches innovative BaaS Program for Comet EV and ZS EV",2024-09-21
Maruti Suzuki introduces WagonR Waltz limited edition,2024-09-20
Made-in-India Mahindra XUV 3XO launched in South Africa,2024-09-20
"Mercedes-Benz cuts margin outlook on weak Chinese market, shares fall",2024-09-20
Investors shun European car stocks despite rock bottom valuations,2024-09-20
"Now, parts of BMW to be manufactured in Punjab: CM Mann",2024-09-19
67% car buyers in India are first-time owners: Report,2024-09-19
UAW members at Ford's River Rouge tool and die unit set strike deadline,2024-09-19
Stellantis faces unprecedented UAW strikes a year after national walkout,2024-09-19
"EU car sales at 3-year low in August, EV sales down 43.9%, says ACEA",2024-09-19
EVs represent the future: Chandrasekaran,2024-09-19
Plan to launch six new products under Renault-Nissan alliance is on schedule: Official,2024-09-18
"Canadian union, GM extend contract talks deadline, averting strike at Ontario plant",2024-09-18
Tata Motors to break ground for new plant in TN on Sept 28,2024-09-18
"EVs could reach 24% EU car market share by 2025, says T&E",2024-09-18
Mercedes-Benz sees more Indian buyers choosing EVs as first luxury car,2024-09-18
Electric cars overtake petrol models in Norway,2024-09-18
"Mercedes-Benz to Jaguar Land Rover, India manufacturing in top gear",2024-09-18
"Stellantis working hard to avoid Volkswagen plant closure scenario, says CEO",2024-09-17
"Kia India records 1,822 pre-orders for new Carnival Limousine",2024-09-17
"First-ever BMW XM label hits Indian market, priced at INR 3.15 cr",2024-09-17
TML Securities Trust sells 1.14 crore new ordinary shares (NOS) of Tata Motors under DVR restructuring schem..,2024-09-17
European electric car sales to rebound in 2025: study,2024-09-17
"Hyundai not responsible for dealer's omissions, says Delhi consumer commission",2024-09-17
Mercedes-Benz expands EV lineup in India amid growing demand,2024-09-16
Mercedes-Benz India launches EQS 580 4MATIC electric SUV starting at INR 1.41 cr,2024-09-16
Mahindra & Mahindra stock gains 2% following launch of new LCV 'Veero',2024-09-16
BMW Group India introduces Retail.NEXT dealerships across 33 cities to transform luxury automotive experienc..,2024-09-16
Mercedes expands BEV range; rolls out second locally produced model in India,2024-09-16
"JSW MG Motor India launches MG Select, targets 'accessible luxury' segment",2024-09-16
"Volkswagen may book up to USD 4.4 bn in provisions on capacity cuts, says Jefferies",2024-09-16
