headline,Date
Michelin introduces AI challenge to innovate India's startup ecosystem with AI technologies,2024-10-22
"Consumer demand for connectivity and convenience drive auto industry growth, says Continental India CEO",2024-10-22
JSW MG Motor India launches AI chatbots Avira and Vir with Google Cloud for enhanced customer engagement,2024-10-21
Core skills remain crucial in this age of AI and ML,2024-10-19
IIT Bhubaneswar to offer certificate course on EV Tech,2024-10-19
NHTSA probing Tesla's FSD software in 2.4 mn vehicles over collisions,2024-10-19
Bengaluru airport partners with Sarla Aviation to launch electric flying taxis,2024-10-18
"Exclusive: Ratan Tata founded EV startup embarks on SDV tech journey, appoints an Ola Electric Director to h..",2024-10-16
Kia India signs up Bharti Airtel’s enterprise arm to enable connected cars,2024-10-16
"Nitin Gadkari urges automobile industry to promote ethanol, flex fuels",2024-10-15
Droom marks 10 years with the launch of AI-powered platform,2024-10-14
TomTom sees location tech sales at low end of guidance as weak auto demand weighs,2024-10-12
‘The Indian tech hub will have global products and deliver global services’,2024-10-11
Tata Elxsi beats Q2 profit estimates driven by transportation segment,2024-10-11
Tesla gambles on 'black box' AI tech for robotaxis,2024-10-10
Maruti Suzuki enhances road safety with automation of 12 driving license test tracks in Uttar Pradesh,2024-10-10
Readywire equips automotive dealerships with AI-driven ERP solutions for peak season surge,2024-10-09
"Foxconn building Nvidia superchip facility in Mexico, say executives",2024-10-09
Uber to launch AI assistant powered by OpenAI's GPT-4o to help drivers go electric,2024-10-09
Tata Tech & BMW Group launch BMW TechWorks India JV to drive automotive innovation; operations to start in N..,2024-10-08
Flextron launches rapid charging technology FlexStack for 2Ws,2024-10-08
Japan's Nissan to invest in auto tech firm ChargeScape,2024-10-08
Inaugural Autonomous BAJA SAEINDIA 2024 showcases India’s future in autonomous mobility,2024-10-07
"Uber, Lyft drivers use Teslas as makeshift robotaxis, raising safety concerns",2024-10-04
JK Tyre partners with Vertelo to launch 'Connected Mobility Solutions' for EV fleets with real-time tyre mon..,2024-10-04
Exclusive: Reliance Industries appoints former Mahindra Electric VP Ashish Tarte as CTO- New Mobility,2024-10-03
Nio partners with Monolith for real-time AI EV battery testing,2024-10-02
Autonomous BAJA SAEINDIA to be organised at ARAI from Oct 4-6 in Pune,2024-10-02
US lawmakers ask Mexican president-elect to address Chinese vehicle concerns,2024-10-02
AI shaping the future of autonomous mobility,2024-10-01
STMicroelectronics introduces fourth-generation SiC MOSFET technology for EV traction inverters,2024-09-30
ALVA collaborates with Google Cloud to enhance CX and support Indonesia’s green mobility transition,2024-09-30
Hybrids compromise green mobility,2024-09-30
Delta Electronics to beef up R&D as more EV opportunities beckon,2024-09-30
GreenLine and Sterlite Copper partner for sustainable LNG logistics,2024-09-27
"IAC urges government to recognise Auto LPG as eco-friendly fuel, pushes for tax reforms",2024-09-27
Infosys to set up tech hub in Bengaluru for Swedish electric automotive manufacturer Polestar,2024-09-26
"After BaaS, here's another concept for EVs called BaaB",2024-09-26
"Uber, Chinese self-driving tech startup announce partnership to launch robotaxis in UAE",2024-09-25
Biden's car-tech ban is a powerful new weapon against Chinese EVs,2024-09-25
"ADAS and AD to co-exist, transform auto ecosystem",2024-09-25
"Foxconn, Stellantis JV set up R&D for automotive semiconductors tech in India",2024-09-24
Russia's Nornickel opens EV battery R&D centre,2024-09-23
Mercedes-Benz to accelerate autonomous driving on German autobahns,2024-09-23
Hyundai and Skoda join forces to accelerate hydrogen mobility,2024-09-23
AI-powered robots begin manufacturing cars in bid to raise automation efficiency,2024-09-21
Waymo in talks with Hyundai Motor to produce self-driving taxis,2024-09-19
ZF secures long-term deal with Ford Trucks to power electric heavy vehicles,2024-09-19
"Tata, Analog Devices to explore opportunities for semiconductor manufacturing in India",2024-09-18
"India, US for giving push to sustainable aviation fuel, hydrogen in buses",2024-09-17
Drive System Design showcases innovative electrified propulsion systems at IAA Transportation 2024,2024-09-17
"Drivers more likely to be distracted while using partial automation tech, study shows",2024-09-17
"Renesas expands R&D in India, eyes growth in automotive and IoT sectors",2024-09-17
Bosch targets India and China for hydrogen engine powertrain in commercial vehicles,2024-09-17
Hinduja Group entity issues high yield bonds to partly fund Reliance Cap buy,2024-09-16
Sterlite copper unveils LNG vehicles to achieve net zero carbon emissions,2024-09-16
Samvardhana Motherson to invest USD 15 mn for 11% stake in auto tech major REE Automotive,2024-09-16
SUN Mobility to raise funds for its new HEV biz; plans to commercialise in FY26,2024-09-16
Lumax Auto Technologies acquires majority stake in Greenfuel Energy Solutions to enter green fuels market,2024-09-14
Govt assures data privacy with satellite-based tolling,2024-09-14
Bali launches app to attract public interest in EV,2024-09-14
"Betting on lead acid battery tech still, Amara Raja Energy and Mobility Ltd plans inorganic move overseas",2024-09-14
ZF Lifetec opens GCC in Hyderabad with EUR 5 million investment; looks to expand global R&D footprint,2024-09-13
"Affordable air taxis will soon be a reality, says Modi",2024-09-13
‘Automakers must invest in R&D to be world-class’,2024-09-12
China asks its carmakers to keep key EV technology at home,2024-09-12
"Global automotive ER&D spending expected to soar, with focus on digital vehicles, sustainability and AI inte..",2024-09-12
Honda partners with IIT Delhi and IIT Bombay for advanced AI research in automated driving technologies,2024-09-11
California passes requirements on carmakers and domestic violence,2024-09-11
India has capability to become trusted partner in diversified semiconductor supply chain: PM,2024-09-11
"CNG, hydrogen, fuel cell tech in ICE 2 wheelers a risk factor: Ather in IPO runup",2024-09-11
EV Day Special: This startup wants to till the field for electric tractors in India,2024-09-09
India is ready to lead the world in Electric Vehicle technology & innovation,2024-09-09
Musk denies report his xAI in talks over Tesla revenue,2024-09-08
"Tesla shares gain on plans to launch full self-driving in Europe, China",2024-09-05
How India can leverage biofuels to build a sustainable future,2024-09-05
"Volvo Cars looks to Nvidia-powered software, 'megacastings' for future EVs",2024-09-05
Revolutionising road safety with AI: India eyes ADAS technology to slash road accidents,2024-09-05
Minda Corporation partners with Sanco Connecting Technology for EV connection systems,2024-09-04
IIMBAA Mobility SIG organises Global Mobility Summit 2024 to drive the revolutionising mobility scenario,2024-09-04
Oil and gas companies dig deep for AI gold,2024-09-03
Mahindra showcases CBG-powered tractor technology in New Delhi,2024-09-03
Gadkari asks state FM's to consider reducing GST on flex-fuel vehicles to 12 %,2024-09-02
"Air taxis to rule skies soon, revolutionise urban travel",2024-09-02
Vjaitra Air Mobility teams with Trouvé Innovation Hub for hydrogen air taxi prototype,2024-08-31
BiUP.ai secures Pre-Series A investment from Girnar Vision Fund for next-gen mobility Solutions,2024-08-31
Electric vehicle battery of the future: Govt & private sector must focus on Na-ion technology,2024-08-31
"Hyundai unveils new Alcazar SUV with advanced tech features, including NFC Digital Key and enhanced connecti..",2024-08-30
Uber invests in UK startup Wayve to speed up self-driving projects,2024-08-30
Govt scraps GPS tracker fee for public vehicle owners,2024-08-30
"Prawaas 4.0: Tata Motors demonstrates safe, smart and sustainable mass mobility solutions",2024-08-29
Veera Vahana and Exponent Energy unveil world's first 15-minute charging intercity electric bus - Veera Maha..,2024-08-29
Ashok Leyland unveils GARUD 15M: India's first front engine multi-axle bus chassis,2024-08-29
Varroc appoints Dr. Karl-Heinz Glander as Head of R&D for Business II,2024-08-29
Questions about the safety of Tesla's 'Full Self-Driving' system are growing,2024-08-28
Ather Energy collaborates with Google to provide real-time EV charging station information,2024-08-28
Encouraging only a single tech not the right strategy for India: Maruti Suzuki Chairman R C Bhargava,2024-08-28
Volvo is sticking with Uber to win the autonomous driving 'marathon',2024-08-27
VECV signs MoU for deployment of 500 Eicher Pro 6055 LNG trucks with Baidyanath LNG,2024-08-27
China's BYD to use Huawei's advanced autonomous driving system in off-road EVs,2024-08-27
We should have the ability to create crucial technologies on our own: MeitY Secretary,2024-08-26
China's Didi in talks to sell smart auto assets to state-backed NavInfo's unit,2024-08-26
"AI crucial for future, India should lead global tech transition, create jobs: Ola founder Bhavish Aggarwal",2024-08-26
Automakers’ tech alliances threaten IT’s ER&D bastion,2024-08-26
Auto Inc seeks policy boost for faster transition to green vehicles,2024-08-25
Strong hybrids rev up to fly past EVs in green race as car sales make a pit stop,2024-08-25
Kerala Govt focused on making Thiruvananthapuram global automotive tech hub: State Industries Minister,2024-08-24
IIT Madras and Hyundai collaborate for hydrogen technology advancement in Tamil Nadu,2024-08-24
China's robot makers chase Tesla to deliver humanoid workers,2024-08-23
Zypp Electric launches ZyppX to integrate EV assets,2024-08-23
US auto safety regulator closes probe into GM's Cruise robotaxis,2024-08-23
EV battery-testing centre in B’luru soon,2024-08-23
GM's Cruise to deploy its autonomous vehicles on Uber platform,2024-08-23
Genesys International likely to bag orders worth INR 200 cr from automakers,2024-08-23
Godrej & Boyce launches India’s first Lithium-Ion powered forklift truck,2024-08-22
"Zero Emission Trucks also need demand incentives, says govt scientific advisory",2024-08-22
"To promote EVs, UP govt to develop e-mobility dashboard, mobile app for EV accelerator cell",2024-08-22
Autonomous tech startup Rosh.Ai raises USD 1 mn in seed investment round,2024-08-22
Hyundai Motor India announces hydrogen innovation center in Tamil Nadu,2024-08-21
APAC keyless entry system market to decline at 0.5% CAGR by 2029: GlobalData,2024-08-21
Redefining mobility for the digital age,2024-08-21
Govt's 20% ethanol blending goal in ESY 2025 will need more sugarcane: Report,2024-08-20
DICV unveils Mechatronics lab to increase efficiency,2024-08-19
IIT Delhi study to help develop alternative to lithium-ion batteries,2024-08-17
Ashok Leyland organises ‘Mini Expo’ in Mumbai to showcase advanced MHCV innovations,2024-08-16
Natron plans USD 1.4 bn sodium-ion battery plant in North Carolina,2024-08-16
Ola Consumer redefines digital commerce to deliver more value to consumers,2024-08-16
California allows Chinese robotaxi firm WeRide to test with passengers,2024-08-15
A Chinese autonomous driving startup is about to go public in the U.S.,2024-08-15
Aptiv expands Chennai plant with USD 45 mn investment,2024-08-15
The role of artificial intelligence in designing next-generation electric powertrains,2024-08-14
"India must spend in green hydrogen R&D, infrastructure: Ganapati Myneni",2024-08-14
"Cummins India appoints Shveta Arya as MD, effective Sept 1, 2024",2024-08-13
Ki Mobility's myTVS to launch AI-led diagnostics platform for aftermarket car segment,2024-08-13
MapmyIndia shares jump 7% as Q1 profit rises 12% Y-o-Y,2024-08-13
Vitesco Technologies improves profitability in a challenging environment,2024-08-12
"Ola Maps a gimmick, people should be careful of fly-by-night products: MapmyIndia CEO",2024-08-12
EV charging startup Kazam raises USD 8 mn,2024-08-12
Accenture launches LearnVantage Academy for software-defined vehicle,2024-08-12
BMW utilises humanoid robots in Spartanburg plant for automotive manufacturing,2024-08-12
"'Biofuel sector has immense potential, may pave way for a sustainable future in India'",2024-08-12
Government moves to ready ground for 5% ethanol mix in diesel,2024-08-12
Kerala targets EV investments to build automotive tech hub,2024-08-11
Amit Shah urges sugar mills to explore alternative sources for ethanol production,2024-08-11
Future Innovation Tech Expo 2024 to showcase next-gen tech at Daegu EXCO in South Korea,2024-08-10
China's drivers fret as robotaxis pick up pace - and passengers,2024-08-08
Anicut Capital invests INR 60 cr in ER&D services company BlueBinaries,2024-08-07
App that promises to propel India's e-mobility and sustainability landscape,2024-08-07
"Infotainment, connectivity, security, and connected services set to become the second-largest software marke..",2024-08-06
Toyota would pursue technologies that reduce use of fossil fuel: Dy MD Swapnesh Maru,2024-08-06
Indian auto companies will soon produce 100% ethanol-run cars and 2-wheelers: Nitin Gadkari,2024-08-06
"ZF uses software to develop smarter, more connected CV technologies",2024-08-05
Ashok Leyland opens ‘Mini Expo’ in Hyderabad to showcase MHCV innovations,2024-08-05
US expected to propose barring Chinese software in autonomous vehicles,2024-08-05
Maruti Suzuki to launch first electric vehicle and promote diverse eco-friendly technologies in FY24,2024-08-05
"Ethanol maker TruAlt Bio plans to float INR 1,000 cr IPO",2024-08-05
Ola Electric’s Kripa Ananthan says circular economy needs to be implemented from the designing stage itsel..,2024-08-05
Big truckmakers bet on hydrogen to extend combustion engine life,2024-08-02
'Opportunistic': Ola Electric CEO Bhavish Aggarwal slams MapMyIndia over lawsuit,2024-07-31
Thales and Garuda Aerospace sign MoU for promoting secure drone operations in India,2024-07-30
Ecozen and Volektra join hands to develop sustainable EV technology,2024-07-30
"Hyundai, Kia showcase integrated air taxi service tech",2024-07-30
Musk to discuss USD 5 bn xAI investment with Tesla board,2024-07-29
India is still some time away from experiencing V2X technology,2024-07-29
A new wave of electric vehicles are ready to charge at 70 mph,2024-07-28
Thailand to offer investment incentives for makers of hybrid vehicles,2024-07-26
"JioThings,MediaTek partner for indigenously made smart IoT tech for 2 wheeler EVs",2024-07-26
"Google Maps to alert about road widths, flyovers, EV charging stations in India",2024-07-26
"The lower the AI exposure, the bigger the problem for Europe's chip firms",2024-07-26
NXP slides as weak forecast stokes demand worries among auto chipmakers,2024-07-24
GM slams brakes on self-driving vehicle without steering wheel,2024-07-24
Sodium-ion batteries are set to spark a renewable energy revolution - and Australia must be ready,2024-07-23
Indian Navy partners with Indian Oil to test green hydrogen fuel cell buses,2024-07-22
Amara Raja Energy & Mobility partners with IIT Tirupati for advanced energy storage technologies,2024-07-22
Ahamani EV Tech explores technology transfer opportunities to Indian auto companies,2024-07-22
"Past, present & future of EVs: Advanced battery technology is key to success",2024-07-22
IAC urges automakers towards Auto LPG for lower emissions and costs,2024-07-19
Tata Technologies partners with Arm to drive innovation in SDVs,2024-07-19
Jitendra EV announces new upgrades for JMT Model,2024-07-18
Low-cost hydrogen cell startup Protonas bags funding in round led by Transition VC,2024-07-18
Hinduja Tech signs definitive agreement to acquire TECOSIM Group,2024-07-18
Roadcast and AMU collaborate to make EV leasing more accessible and risk-free,2024-07-17
"Electrics, hybrids and ICE: Suzuki advocates multi pathway approach for the next decade",2024-07-17
US to issue proposed rules limiting Chinese vehicle software in August,2024-07-17
Tokyo airport trials driverless cargo vehicle,2024-07-17
Daewoo India launches AGM VRLA Silver+ 2W battery with advanced Korean technology,2024-07-15
"India can do to AI what China did to manufacturing: Bhavish Aggarwal, Ola",2024-07-15
"Green hydrogen consumption to be escalated from 2040, says Atul Jairaj, Deloitte",2024-07-12
Triton EV unveils hydrogen internal combustion engine,2024-07-12
Tata Elxsi and Emerson inaugurate Mobility Innovation Centre in Bengaluru,2024-07-11
Government to launch roadmap for electric mobility R&D on July 16,2024-07-11
"It's easy to criticize, hard to create; my motto is never give up, says Henrik Fisker",2024-07-11
Proactive cybersecurity: The achilles heel of the EV ecosystem,2024-07-10
Altair and ARAI signs MoU to advance technology and digital transformation goals,2024-07-10
Accelerating vehicle engineering from concept to road in 24 months,2024-07-10
ZF’s ‘flexible’ approach to bring in global technology innovations,2024-07-09
Michelin collaborates with DPIIT to launch the Michelin AI Startup Challenge,2024-07-09
"ETAutoTech Summit: India poised to lead global automotive innovation by 2030, says Tata Motors CTO",2024-07-09
"Focus on autonomous vehicles, EU expansion drive KPIT’s growth",2024-07-08
"Ola has exited Google Maps, moved to in-house navigation system: Bhavish Aggarwal",2024-07-06
"TVS Motor prepares for the SDV ride, with a ‘keep it simple’ strategy",2024-07-04
Carmaker Stellantis joins forces with France's CEA for EV battery research,2024-07-04
Mahindra deploying multiple AI tools across manufacturing plants as it lines up mega investment,2024-07-04
ABB's PixelPaint technology chosen by Mahindra for premium paint options,2024-07-03
Altair and Metrics collaborate to redefine semiconductor design verification,2024-07-02
Mercedes-Benz Research and Development India collaborates with BITS Pilani for advanced technology research,2024-07-01
Newton’s law guides Ashok Leyland’s next level of innovations,2024-06-29
Autonomous car rules advancing faster than the vehicles themselves: UN,2024-06-27
Explainer: What's behind Volkswagen's USD 5 billion EV software bet on Rivian?,2024-06-27
Tata Motors CV earmarks 40% of its investment this year on advanced technologies,2024-06-26
Waymo robotaxi service opens to all in San Francisco,2024-06-26
Volkswagen to invest up to USD 5 bn in EV maker Rivian as part of tech joint venture,2024-06-26
"CDK auto dealer software unlikely to be restored before June end, says memo",2024-06-26
"For Tesla's futuristic new Cybertruck, a fourth recall",2024-06-26
Auto LPG could be a game changer in reducing emissions with appropriate fiscal incentives: IAC Director,2024-06-25
Revolutionising MSME automobile dealerships with affordable AI-Driven ERP Solutions,2024-06-25
"Fed up of traffic jams? By 2030, you may have air taxis in Hyderabad",2024-06-25
Car dealerships in North America revert to pens and paper after cyberattacks on software provider,2024-06-25
Force Motors partners with EY Parthenon India for digital transformation program,2024-06-24
CDK Global begins to restore systems after cyber hack,2024-06-24
Indian and EU startups pitch for cooperation in EV technologies,2024-06-22
"Altair ups the ante in simulation, data analytics for automakers",2024-06-21
NHAI taking AI route for better road signs to improve safety,2024-06-21
The Imperative Shift to Industry 4.0 for Indian Automakers: A New Era of Transformation,2024-06-21
M&M advances digital transformation with Dassault Systemes 3DEXPERIENCE Platform on the Cloud,2024-06-21
"ETAuto Tech Summit 2024: Software, sustainability, cybersecurity to define the future of auto industry",2024-06-21
KR Fuels obtains approval for LPG conversion in 2Ws,2024-06-20
Boult launches CruiseCam to enhance road safety and connectivity,2024-06-20
Deloitte unveils 'Fuels of the future' report at the 5th edition of ETAutoTech Summit 2024,2024-06-20
China approves autonomous driving startup Momenta's US IPO,2024-06-20
"ETAutoTech Summit 2024 kick-starts today, themed ‘Engineering Sustainable Transition’",2024-06-20
Tata Technologies launches 2nd edition of InnoVent Hackathon with Microsoft and Tata Motors,2024-06-19
Stellantis recalling nearly 1.2 mn vehicles to fix software glitch that disables rear camera,2024-06-19
"Volvo Trucks enters LNG truck segment in India, fuel technology ‘first step’ towards its 2040 carbon neu..",2024-06-19
Hyundai Motor Company president Jaehoon Chang named co-chair of Hydrogen Council,2024-06-18
Clean Electric unveils revolutionary 12-minute charging battery technology for electric vehicles,2024-06-18
Haryana man builds wooden electric Bullet motorcycle. Video goes viral,2024-06-18
Shanghai allows Tesla to carry out full self-driving pilot,2024-06-15
"‘In another four to five years, there will be only two things to talk about, in terms of alternative fuel ..",2024-06-14
China is testing more driverless cars than any other country,2024-06-14
"Birender Siwach, Director of Purchasing and Supply Chain Continental India resigns",2024-06-14
Waymo recalls 672 self-driving vehicles after Arizona collision,2024-06-13
Omega Seiki Mobility partners with Orbitsys Technologies for dealer management system,2024-06-13
Future of driving: Role of data analytics in autonomous mobility,2024-06-13
G-7 to set up semiconductor group to coordinate supply chains,2024-06-13
Tata Elxsi joins with Red Hat to speed up application mobility in multi-cloud network for 5G connected vehic..,2024-06-13
US agency seeks answers from Waymo in self-driving vehicle probe,2024-06-13
"Most drivers in US support anti-speeding technology in vehicles, survey shows",2024-06-12
Preparing for an SDV era and a world ‘moving towards a software driven enterprise’,2024-06-12
Skoda Auto India launches Kushaq Onyx with AT at INR 13.49 Lakh,2024-06-11
India needs 3 lakh skilled professionals for semiconductor industry by 2027,2024-06-10
"Chrysler to recall more than 211,000 vehicles in US due to software malfunction, says NHTSA",2024-06-10
Experts use AI tools to find key environmental factors impacting car accidents,2024-06-10
"Eka Mobility plans full e-bus range, ‘micro factories’, to ride the EV megatrend",2024-06-10
"Tesla upgrades in-car navigation software in China, introduces lane-level guidance",2024-06-08
Abilities India Pistons receives second patent for its technology; aims to raise INR 160 cr revenue,2024-06-07
West Asia’s first passenger-carrying drone trials take place in Abu Dhabi,2024-06-06
"DGCA to lay roadmap for air taxis soon; project to take off from Delhi-NCR, Mumbai and Bengaluru",2024-06-06
"Geoffrey Bouquot posted on Audi Board to lead innovation, SDV transition",2024-06-06
"Amazon's Zoox to begin testing robotaxis in Austin, Miami",2024-06-06
Marelli gets contract from a global carmaker to supply battery thermal solutions for EVs,2024-06-05
China gives first approvals for public trials of advanced autonomous driving,2024-06-05
World Environment Day 2024 | Smart technology in E-Mobility: Enhancing efficiency and sustainability,2024-06-05
Machine learning and AI save INR 1cr for Apollo Tyres daily in capex,2024-06-04
General Motors promotes ex-Apple leaders to drive technology initiatives,2024-06-04
"In 2 years, drivers will be able to take their eyes off the road: Ford",2024-06-04
US agency seeks more details on self-driving Zoox crashes,2024-06-03
DGCA starts work on making air taxis reality here by 2026,2024-06-03
Human values vs artificial intelligence: The dilemma in AVs,2024-05-31
Tesla makes push to roll out advanced FSD self-driving in China,2024-05-31
Ola is shifting its IT ops to Krutrim from AWS cloud,2024-05-30
Old empires could be the key to a new car future,2024-05-29
BMW Group enhances production with 3D-printed robot grippers,2024-05-29
Robotics company Difacto raises USD 4.8 mn from Stakeboat Capital,2024-05-29
Zoho founder Sridhar Vembu invests in drone startup Yali Aerospace,2024-05-28
Malaysia aims for USD 107 bn investment in semiconductor industry,2024-05-28
Hyundai Group appoints Manfred Harrer as Head of Genesis and Performance Development Tech Unit,2024-05-28
Rockwell appoints Azzurro to drive business growth in Sri Lanka,2024-05-28
Indian Army ties with Indian Oil Corporation to receive hydrogen fuel cell bus,2024-05-28
"BluSmart launches ‘BluSmart Charge’ App, opens EV charging service to public",2024-05-27
Indian-origin researcher discovers new tech that can charge electric car in 10 min,2024-05-25
"ZF Commercial Vehicle, IIT Madras join hands to build global mobility digital infrastructure",2024-05-25
CEO Barra backs GM's push for autonomous vehicles,2024-05-24
Airbus fits electric truck with airliner cockpit to study safer taxiing,2024-05-24
TSMC sees annual sales growth to reach 10% in semiconductor industry,2024-05-23
Hyundai Motor and Plus join to unveil Level 4 autonomous fuel cell e-truck in US,2024-05-23
Hyundai Motor drives Clean Logistics in US with vision for hydrogen society,2024-05-22
CV industry gears up for a challenging tech transition; some bet on only two options for industry and govt i..,2024-05-22
Ineos drives towards hydrogen car future,2024-05-18
Volvo Group and Daimler Truck sign preliminary pact on JV for SDV platform,2024-05-17
Musk pushes plan for China data to power Tesla's AI ambitions,2024-05-17
The rising role of software in electric vehicles,2024-05-17
"Applied Materials' third-quarter forecast disappoints investors, shares fall",2024-05-17
"Decoding how connected vehicles can catalyse safer, sustainable mobility",2024-05-17
VE Commercial Vehicles forms JV with iTriangle Infotech to provide automotive solutions,2024-05-16
Tesla must face vehicle owners' lawsuit over self-driving claims,2024-05-16
Renault to launch autonomous miniBus for public transportation,2024-05-15
US regulator opens safety probe into Waymo robotaxis,2024-05-15
Foxconn reports sharp rise in first-quarter net profit,2024-05-14
US agency probes Amazon-owned Zoox robotaxis after two crashes,2024-05-14
Continental implements cross-domain high-performance computer in a car,2024-05-13
"Auto supply chain sector is the most cyber attacked, finds Seqrite Labs report",2024-05-13
How do sodium-ion batteries charge within seconds,2024-05-13
"Anand Mahindra unveils India's first electric flying taxi prototype, praises IIT Madras' innovation",2024-05-12
"Tesla's Autopilot caused a fiery crash into a tree, killing a Colorado man, lawsuit says",2024-05-11
Self-driving tech company Motional sacks nearly 550 employees in US,2024-05-11
"Autonomous Driving technology faces ‘winter’, geopolitical hurdles on its path to go mainstream",2024-05-11
Biomass fuels: challenges and opportunities,2024-05-10
Opinion: How India can become a global hub for mobility tech,2024-05-10
Biofuels- paving the way for  low carbon future in mobility,2024-05-10
Indian startups harness biodegradable waste to power up EV batteries,2024-05-10
Kia India launches Kia Krystal for digitized after-sales service live streaming,2024-05-10
Honda opens new Solution R&D centre in Bengaluru for e-mobility technologies,2024-05-09
"In Tesla Autopilot probe, US prosecutors focus on securities, wire fraud",2024-05-09
Shubham Automation selects Dassault Systèmes’ platform for faster product development,2024-05-08
"Motional puts robotaxi deployment on back burner, to focus on technology development",2024-05-08
Luminar says Tesla is biggest customer for its lidar sensors,2024-05-08
AI-powered EV batteries: The next welcome change,2024-05-07
S. Korea raises concerns over US inquiry on connected vehicle supply chains,2024-05-07
US seeks answers from Tesla in Autopilot recall probe,2024-05-07
Tata Communications unveils fully-automated edge computing platform CloudLyte,2024-05-07
Tata Electronics begins export of semiconductor chip samples from Bengaluru centre,2024-05-07
Semiconductor company Mindgrove launches India’s first commercial MCU chip,2024-05-06
Can air taxis fly between Delhi and Gurgaon?,2024-05-06
Luminar to cut nearly 20% jobs as part of restructuring,2024-05-04
C-DAC-developed thermal smart camera tech transferred to CP Plus,2024-05-04
FuelCell Energy and Toyota North America launch ‘tri-gen’ production system,2024-05-04
Vitesco Technologies; Profitability and cash flow for FY23 beat expectations,2024-05-03
Tata Tech FY 24 PBT up 17.1% YoY to INR 932.1 cr,2024-05-03
"Aptiv to sell stake in self-driving venture to Hyundai, cuts FY sales view",2024-05-03
Toyota establishes H2HQ in California to promote fuel cell technology,2024-05-03
Micron to export first batch of India-made semiconductor chips from Gujarat’s Sanand in 2025,2024-05-02
Kia India announces partnership with Map My India to offer navigation solutions,2024-05-02
"Garmin's Q1 results beat on strong demand for fitness, auto products",2024-05-02
In the driver's seat of driverless cars,2024-05-01
Chipmaker AMD narrowly beats first-quarter revenue estimates,2024-05-01
VECV to invest around INR 1000 cr on multiple alternative fuel technologies for new-age CVs,2024-04-30
Statiq partners with Dassault Systemes 3DExperience Works for EV charging ecosystem,2024-04-30
Chipmaker NXP forecasts Q2 profit above estimates on industrial demand recovery,2024-04-30
China backing Elon Musk on full self-driving revs up Tesla shares,2024-04-30
KPIT Technologies reports strong FY24 growth; targets 18-22% revenue growth in FY25,2024-04-29
US regulator opens preliminary probe into Ford's hands-free driving tech BlueCruise,2024-04-29
What is Tesla's Full Self Driving and why its China rollout matters,2024-04-29
Honeywell develops innovative lightweight sensor technology for Lilium Jet.,2024-04-29
Beyond INR 76k-crore: Government to scale up semiconductor package,2024-04-29
