headline,Date
Oil prices set to end week higher after US rate cut,2024-09-20
"Petrol, diesel price cut before Maha elections? Oil Min official says prices volatile",2024-09-19
Oil prices fall as US rate cut fails to boost market sentiment,2024-09-19
Russian insurance shores up oil exports to top buyer India,2024-09-18
"Oil prices steady, with investors focusing on Fed decision",2024-09-18
Pvt Oilcos’ fuel retail share rises on stable domestic pump prices,2024-09-17
Oil prices climb on hurricane impact ahead of US rate decision,2024-09-17
"Nayara Energy sees 14% rise in domestic fuel sales, exports drop",2024-09-16
Oil prices inch up on Fed rate cut outlook,2024-09-16
"Oil eases on resuming US output after storm, rising rig count",2024-09-14
IEA cuts 2024 oil demand growth forecast on China slowdown,2024-09-13
Oil prices extend recovery rally to cap volatile week,2024-09-13
"Petrol, diesel prices may be cut if crude rates stay low for longer: Petroleum Secretary",2024-09-12
Oil prices gain on US hurricane impact concerns,2024-09-12
Oil steadies below USD 70 after demand concerns intensify rout,2024-09-11
Oil prices dip as weak demand offsets supply disruptions from Gulf storm,2024-09-10
Aim to shift a third of trucks to LNG in 5-7 Years: Oil Ministry,2024-09-07
"Oil prices lowest since Jan, create room for price cut",2024-09-06
"Fuel prices to go up in Punjab as VAT on petrol, diesel hiked",2024-09-05
Diesel dilemma: Demand drop in India and China puts pressure on crude oil prices,2024-09-05
"Oil prices edge up as OPEC+ may delay supply hike, US stockpiles fall",2024-09-05
GM to launch its first ethanol-capable hybrid-flex vehicles in Brazil,2024-09-05
"Indian Oil hits impressive biodiesel blending ratio, sets new benchmark by blending 23.24 crore litres of bi..",2024-09-04
India’s top oil explorer may set up refinery in Uttar Pradesh,2024-09-04
"Stocks batter, oil slides as growth concerns resurface",2024-09-04
Union Minister Hardeep Puri assures industry of the stability in the price of ethanol,2024-09-03
Oil prices fall as weak demand overshadows Libya blockade,2024-09-03
V Satish Kumar takes charge as IOC chairman with additional responsibilities,2024-09-02
Oil extends losses on prospect of higher OPEC+ supply,2024-09-02
"Russia's seaborne diesel exports fall to 1-year low in August, shows LSEG data",2024-08-31
Oil falls USD 1 as OPEC+ set to carry out Oct oil output hike,2024-08-31
Indian Auto LPG Coalition urges govt to include auto LPG in clean mobility narratives,2024-08-30
"Shell plans wide cuts in oil exploration division, say sources",2024-08-30
"Oil rises over 1% on tightening supplies from Libya, Iraq",2024-08-30
"In 3 yrs, Sun Mobility to expand investment in the biz to USD 1 bn",2024-08-29
Government appoints interim chairmen for Indian Oil Corp and HPCL,2024-08-29
"Oil rebounds as geopolitics, demand concerns whipsaw investors",2024-08-29
"Oil prices fall 2% on economic worries, technical decline",2024-08-28
EET Fuels appoints Wood for front-end engineering of hydrogen fuel switching project,2024-08-27
US-based Chatterjee Group seeks Indian state oil firms’ partnership for USD 10 billion project,2024-08-27
"Oil pauses gains after surging on Libyan outages, Middle East tension",2024-08-27
"Exxon forecasts 2050 oil demand to match today's, 25% above BP estimate",2024-08-26
"Oil up 2 % on Libya shutdowns, Mideast escalation fears",2024-08-26
Indonesia's incoming leader hopes to implement 50% palm-based biodiesel in 2025,2024-08-26
"Oil’s hot summer is ending, posing risks for majors and OPEC+",2024-08-26
Shah pushes for ethanol production in Chhattisgarh,2024-08-26
ONGC opens well in KG field to raise oil production,2024-08-25
"Oil giants keep rolling in fines: IOC, BPCL & others hit for missing board norms for fifth consecutive quart..",2024-08-25
"Russia oil trade kept global prices stable, says India",2024-08-25
US buys nearly 2.5 million barrels of oil for Strategic Petroleum Reserve,2024-08-24
India surpasses China to become Russia's top oil buyer in July,2024-08-23
India surpasses China to become Russia's top oil buyer in July,2024-08-23
Oil prices slip for fifth session on demand worries,2024-08-23
OPEC+ has limited scope to increase supplies to oil market : BP chief economist,2024-08-22
"Oil prices down on swelling US crude stocks, easing Middle East tensions",2024-08-21
TruAlt Bioenergy files for IPO; aims to raise INR 750 cr via fresh issue,2024-08-20
"Oil prices fall on China demand fears, focus on Mideast talks",2024-08-19
"BPCL plans Rs 1.7 lakh cr spend to expand core biz, new energy foray",2024-08-18
Energizer and Assurance Intl announce new product line of automotive oil,2024-08-17
"Sharp cut in windfall tax on crude petroleum, effective today",2024-08-17
Oil prices fall more than 1% on China worries,2024-08-17
India imports USD 2.8 bn of Russian crude in July,2024-08-16
India imported USD 2.8 bn worth of crude oil from Russia in July,2024-08-15
"Oil surplus looms if OPEC+ hikes supply, IEA data show",2024-08-14
"Govt mulls ethanol price hike for 2024-25 season to incentivize production, meet blending goals",2024-08-14
Oil India Q1 profit falls 10%,2024-08-09
"US crude inventories fall, fuel builds as demand weakens, says EIA",2024-08-08
"Energizer Holding, Inc and Assurance Intl introduce STP lubricants, oil solutions in Asia-Pacific, Africa",2024-08-07
"Oil Steady, Supported by Middle East Supply Fears",2024-08-07
Oriana Power announces electrolyzer giga factory for green hydrogen and e-fuels,2024-08-06
Bill to amend delinking petroleum operations from mining introduced in Rajya Sabha by Hardeep Puri,2024-08-06
Oil climbs more than USD 1 into positive territory,2024-08-06
"After record profits, state-owned fuel retailers see up to 90% slump in June quarter earnings",2024-08-05
Russian crude imports dip 6.5% on private refiners' lower intake,2024-08-04
"Amid OPEC+ curbs, Russia’s oil drilling slips from record high",2024-08-03
"July petrol sales up 10%, diesel 4.3%",2024-08-02
Castrol India PAT rises 3% to INR 232 cr in Q1 FY25,2024-07-31
"India only country where petrol, diesel prices declined in last 3 years: Puri",2024-07-30
No plan to mandate blending of ethanol with diesel: Govt,2024-07-29
Oil prices rise on fears of wider Middle East conflict after rocket strike in Golan Heights,2024-07-29
Second oil tanker sinks in Philippines,2024-07-28
Older petroleum product pipeline tariff to rise 17% after PNGRB's new regulation,2024-07-28
"Petroleum product under GST not taken up since 45th GST Council, says MoS",2024-07-27
"India raises US oil imports in June, cuts Russia, data shows",2024-07-25
Oil prices hover near lowest in six weeks,2024-07-24
"Oil extends losses on ceasefire talks, demand concerns",2024-07-24
"India's fuel consumption grows 2.6% in June, driven by surge in ATF and Petrol use",2024-07-23
Indian refiner BPCL sees further cuts in oil OSPs as fuel margins drop,2024-07-21
"Lower fuel cracks, tepid global demand and new refineries impacted Reliance's core O2C business: Mukesh Amba..",2024-07-20
Oil down USD 2 as investors eye Gaza ceasefire hopes,2024-07-20
"Oil drops on weak sentiment, set for weekly decline",2024-07-19
China's June diesel exports up almost three-fold from a year earlier,2024-07-18
Oil prices rise on bigger-than-expected drop in US crude stocks,2024-07-18
Oil prices decline over 1% on Chinese demand jitters,2024-07-17
Opinion:  A global price mechanism will incentivize shipping to embrace green fuels,2024-07-16
Hardeep Puri hails ONGC's highest-ever share surge,2024-07-16
Oil falls on lingering demand concerns in China,2024-07-16
China's refinery output at 6-month low as weak fuel demand hurts,2024-07-15
"Autoz365 Lubricants by Tesla Power India launches range of products in Ahmedabad, setting new standards in e..",2024-07-15
PUC centres in Delhi to be shut from July 15: Petrol pump owners,2024-07-15
"Oil regains ground on political uncertainty in US, Mideast",2024-07-15
IndianOil launches high-speed car racing fuel STORM-X,2024-07-14
Oil rises as US inflation eases,2024-07-13
"Affordable fuel, not free market doctrine, is priority: Oil Minister Hardeep Puri",2024-07-12
BPCL ready to invest INR 1 lakh cr in Andhra Pradesh: Industries Minister Bharat,2024-07-11
TruAlt Bioenergy clinches INR 390 cr order to supply 6 cr liters of bioethanol,2024-07-11
Petroleum products demand up 2.6% in June,2024-07-09
Oil little changed as investors eye impact of storm Beryl on Texas,2024-07-08
"NexGen Energia announces INR 15,000cr investment in green energy sector",2024-07-07
PESO to formulate safety norms to allow petrol pumps within 30-50 mtrs of habitation: Piyush Goyal,2024-07-05
Oil prices up slightly as US crude oil inventories fall,2024-07-04
"Petrol sales up 4%, diesel 1% in June",2024-07-02
Delhi petrol pumps defer strike after minister's assurance on PUC certificate fee,2024-07-01
Tide Water Oil to focus on profitability amid diversification,2024-06-29
US Senate committee probes oil producers on price collusion with OPEC,2024-06-28
Oil prices edge higher as supply risks mount,2024-06-28
"BPCL sees nearly flat annual crude processing, says executive",2024-06-27
Oil eases as stock build raises spectre of slower US demand,2024-06-27
Oil eases as strong dollar weighs on commodities markets,2024-06-24
Oil eases as strong dollar weighs on commodities markets,2024-06-24
"ONGC, IOC in pact to make LNG from Vindhyan basin gas",2024-06-22
About 16% Reliance shareholders oppose reappointment of Aramco chairman as director,2024-06-22
India fossil fuel consumption up 8% in 2023,2024-06-21
Oil edges down amid cautious demand outlook,2024-06-18
Oil steady as downbeat Chinese data offset demand hopes,2024-06-17
PUC Pollution certificate centres in Delhi may close next month as petrol pump owners threaten shutdown,2024-06-17
"Extreme heat melts diesel demand, sales drop 4% in June",2024-06-17
Oil prices inch down on weaker US consumer demand ahead of China data,2024-06-17
Ethanol blending in petrol now stands at over 15%,2024-06-17
"ONGC, Oil India Ltd to gain as Govt cuts windfall tax on crude oil",2024-06-15
Oil climbs on optimistic demand growth estimates for 2024,2024-06-15
Oil perks up on inventory drawdown forecasts for this year,2024-06-13
Oil climbs on optimistic demand outlook,2024-06-12
"New govt not in favour to sell stake in OMCs, says Oil Minister Puri",2024-06-11
"Iraq oil minister, KRG officials meet to discuss oil export resumption",2024-06-11
"Hardeep Singh Puri retains petroleum ministry, Khattar to serve as power minister",2024-06-11
Oil climbs on hopes of summer fuel demand,2024-06-10
"New US truck, SUV fuel economy rules much less stringent than original proposal",2024-06-08
"Oil dips on deflated US interest rate cut expectations, OPEC+ decision",2024-06-08
India's May fuel use inches up on month on strong industrial activity,2024-06-07
Sun Mobility joins hands with IndianOil for setting up battery swapping infrastructure,2024-06-06
India to benefit as global oil prices decline by over USD 4 a barrel,2024-06-05
"Oil slips for sixth consecutive day on big builds in US oil, fuel stocks",2024-06-05
Oil falls further on worries of supply rising later in 2024,2024-06-04
OPEC+ extends major oil production cuts until 2025 to stabilise market,2024-06-03
Oil steadies as investors weigh OPEC+ output cut extension,2024-06-03
Some OPEC+ ministers heading for Riyadh for oil output meeting,2024-06-02
OPEC+ discuss keeping voluntary oil cuts until year-end,2024-05-31
"Oil dips on concerns about demand, US stockpiles data awaited",2024-05-30
Why does OPEC+ often clash over oil production capacity?,2024-05-29
Goldman Sachs expects oil demand to keep growing until 2034,2024-05-28
ONGC's high investments to delay deleveraging: S&P,2024-05-27
Oil steadies after weekly decline on U.S. interest rate prospects,2024-05-27
Oil set for weekly loss as markets worry about demand,2024-05-26
"IOC, GAIL, ONGC fined for fourth straight quarter for failure to appoint directors",2024-05-26
"Numaligarh Refinery, Oil India setting up several compressed bio-gas plants in north east",2024-05-26
What is OPEC+ and how does it affect oil prices?,2024-05-25
Oil creeps back up after three days of losses,2024-05-24
India's use of crude tankers to export diesel slows in May,2024-05-23
Oil prices fall on worries of higher US interest rates,2024-05-23
Oil prices stable as markets believe major stakeholders don't want hostilities to escalate: Hardeep Singh Pu..,2024-05-22
"Gail may line up INR 50,000 crore capex in big petrochemical bet",2024-05-22
ONGC declares highest ever standalone profit in FY24,2024-05-22
Russian oil imports rise to nine-month high in April,2024-05-21
"Oil eases on worries about US inflation, interest rates",2024-05-21
Ethanol industry faces supply-demand imbalance,2024-05-20
"Reliance seeks access to ATF pipelines, storages of PSU oil firms",2024-05-19
"Electioneering at its peak but diesel sales slide, petrol almost flat",2024-05-17
"ONGC, Oil India to get relief as Centre cuts windfall tax on crude oil",2024-05-16
Russian oil still ending up in UK despite sanctions,2024-05-15
"India's diesel shipments to Europe slip 20% as US, Gulf supplies rise",2024-05-14
Nayara Energy to set up two ethanol plants for INR 600 crore,2024-05-14
Honeywell and Weatherford to collaborate on emissions monitoring for oil and gas,2024-05-13
"IOC, BPCL, HPCL post INR 81,000 cr record profit in FY24",2024-05-13
"Iraq won't agree to new OPEC+ oil production cuts, oil minister says",2024-05-12
BPCL expects to get lower discounts on Russian oil,2024-05-11
"OPEC switches to 'call on OPEC+' in global oil demand outlook, sources say",2024-05-10
"Oil prices up on stronger Chinese data, Middle East conflict",2024-05-10
"Diesel, petrol export revenues dip 20% to USD 33 bn in 2023-24",2024-05-08
Reliance renews bid for US license to import Venezuelan oil,2024-05-07
"Shell in talks to sell Malaysia fuel stations to Saudi Aramco, sources say",2024-05-06
Oil climbs after Saudi Arabia hikes prices,2024-05-06
India's fossil fuel capacity grows 2.44% in FY24; non fossil-fuel rises 11%: Govt data,2024-05-03
"Heavy oil shortage spells higher cost for shippers, road builders",2024-05-03
Reliance starts trading US oil setting Brent oil benchmark,2024-05-03
Share of Russian crude in India's imports rises to nearly 40% in April,2024-05-03
Shell exits China power market businesses,2024-05-02
"Tripura government imposes restriction on sale of petrol, diesel",2024-05-02
Petrol sales up 12.3%; diesel slides 2.3% in Apr,2024-05-01
BP appoints Kartikeya Dube as India head,2024-04-30
India's oil import bill could swell to USD 101-104 bn in FY25: ICRA,2024-04-30
Oil prices steady on Hamas ceasefire talks,2024-04-29
"Oil prices fall 1% on Israel-Hamas ceasefire talks, U.S. inflation concerns",2024-04-29
Earnings for Big Oil backpedal as natural gas prices tumble,2024-04-28
India's February oil imports rise amid shifts in global market dynamics,2024-04-28
India's March crude oil imports ease 1.1% from a year ago,2024-04-27
Oil PSUs' output from overseas fields up a tad,2024-04-27
Oil eases on US fuel demand concerns,2024-04-26
Canada's LNG Energy signs Venezuela oil contract,2024-04-25
Oil eases as US demand concerns outweigh fears over Middle East conflicts,2024-04-25
US oil and gas M&A hits quarterly record after blockbuster 2023,2024-04-24
"Rupee headed higher on softer oil prices, possible inflows",2024-04-22
A caution for India as Iran's one action can shoot up oil and LNG prices,2024-04-21
Hindustan Petroleum to set up a global oil trading desk,2024-04-20
Hardeep Puri holds talks with OPEC Secy-General; discusses volatility in global oil markets,2024-04-20
Hungary's government to consider fuel price intervention on Wednesday,2024-04-19
Oil inches up after U.S. reimposes Venezuela oil sanctions,2024-04-19
What the fresh march higher in oil means for world markets,2024-04-18
India's crude oil import bill drops 16% but import dependency hits new high,2024-04-18
"Oil will keep drawing strength from Middle East geopolitics, OPEC+ strategy for now",2024-04-17
US eyeing sanctions on Iran that could hit its oil exports,2024-04-17
"Petrol sales up 7%, diesel declines 9.5% in April",2024-04-16
Govt hikes windfall tax on crude oil; ONGC & OIL to take hit,2024-04-16
"Fuel prices seen stable for now, inflation in check",2024-04-16
"Crude oil prices may rise, but LS polls will cushion the blow to Indian consumers",2024-04-15
"Oil demand growth slows to 1.6 mb/d, non-OPEC+ set to boost output by 1.6 mb/d in 2024: IEA",2024-04-15
RIL and Nayara now sell a 4th of India's bulk diesel,2024-04-15
"Rupee to struggle on worries over oil prices, weak risk",2024-04-15
Iran-Israel conflict: Fuel prices may not rise in poll season,2024-04-15
Niger and China sign crude oil MoU worth USD 400 mn,2024-04-14
Possible BP bid highlights 'London for sale' scenario,2024-04-13
US finalizes higher fees for oil and gas companies on federal lands,2024-04-13
"Oil settles up on Middle East tensions, posts weekly loss",2024-04-13
IEA trims oil demand forecast on weakness in wealthier countries,2024-04-12
Oil’s rise complicates global war on inflation,2024-04-12
"China, India top buyers of Russian seaborne fuel oil, VGO in Feb, LSEG data shows",2024-04-10
GoMechanic partners with ExxonMobil for engine oil technology,2024-04-10
India's petrol consumption doubles in a decade,2024-04-10
A Gates-backed startup is making fuel from water and carbon dioxide,2024-04-09
"India's fuel demand hits new FY record, up about 5%",2024-04-08
Oil at USD 100? Will oil prices hit a century this summer as a global shortage takes hold?,2024-04-08
India's diesel exports to Asia down 63% in March,2024-04-06
Oil holds above USD 90 on fears of Middle East tensions escalating,2024-04-06
No issue with oil payment from India: Russia,2024-04-05
Not asking India to cut down oil imports from Russia: US,2024-04-05
&quot;Forcing Russia to sell oil at bigger discounts to India&quot;: US treasury official hails price cap po..,2024-04-04
OPEC+ ministers keep output policy steady as oil rallies,2024-04-04
Senior US treasury officials to urge India to maintain implementation of Russian oil price cap,2024-04-04
India aims for first strategic petroleum reserve with a private company by 2029/30,2024-04-03
"Crude oil’s climb towards USD 90 per barrel is a matter of anxiety for India, oil secretary Pankaj Jain sa..",2024-04-03
Oil extends gains as geopolitical supply risks intensify,2024-04-03
China's oil majors face uphill climb to adapt to EV future,2024-04-02
"Road oil demand to peak by 2032 as EVs become more popular, Goldman forecasts",2024-04-02
Haldia Petchem plans USD 10 billion oil-to-chemical project in south India,2024-04-02
US oil suppliers muscling into OPEC+ markets all over the world,2024-04-01
"ONGC energises govt kitty with ₹7,224 crore dividend",2024-04-01
"Navigating crossroads: Global oil, mobility sectors at critical juncture in 2024",2024-03-31
Assam: Two-day petrol pump strike deferred,2024-03-30
How the oil industry is thriving despite Joe Biden's climate policies,2024-03-29
Diesel exports plunge 25% to USD 20 bn as global prices soften,2024-03-29
"Chennai refinery expansion cost goes up over INR 3,600 crore",2024-03-28
US to buy oil for SPR oil at above USD 79 target price in latest round,2024-03-28
"Haldia Petrochemicals seeks local Indian naphtha supplies amid Red Sea disruption, CEO says",2024-03-28
Oil prices fall for a second day as US crude inventories increase,2024-03-27
"PetroChina's 2023 net income up 8.3% on strong fuel, gas sales",2024-03-26
Oil prices extend upward momentum on expectations of tighter supply,2024-03-26
"PetroChina's 2023 net income up 8.3% on strong fuel, gas sales",2024-03-26
Indian refiners buy more US crude as Russia sanctions tighten,2024-03-26
Government allows UAE's Adnoc to export oil from Indian strategic storage,2024-03-25
ONGC to drill well in Bihar,2024-03-25
Government allows UAE's Adnoc to export oil from Indian strategic storage,2024-03-24
India stops taking Russian oil delivered on Sovcomflot tankers,2024-03-22
Chevron to pay over USD 13 mn in settlement for California oil spills,2024-03-21
Oil India to take external commercial loan route to raise USD 550 mn loans to fund expansion,2024-03-21
"Oil companies jump into EV charging; Offer facilities at over 15,000 petrol pumps",2024-03-21
India's Russian oil imports edged up in February from January,2024-03-20
"India's BPCL signs 4-month US oil purchase deal with BP, sources say",2024-03-20
Oil rises to multi-month highs on Russian supply concerns,2024-03-20
"OMC stocks tank up to 11% in 3 days on petrol, diesel price cut; Kotak gives 'sell' rating",2024-03-19
"Rashmi Govil takes over as Director (HR), Indian Oil",2024-03-18
"Oil mergers, clean fuels vie for attention at Houston energy conference",2024-03-18
Spotlight shifts to oil demand as OPEC+ move clears the air on supplies,2024-03-18
"Oil prices rise on tighter supply, geopolitical risks",2024-03-18
"Petrol costliest in Andhra Pradesh & Kerala; BJP-ruled MP, Bihar close behind",2024-03-17
Small cut in fuel price a big hit to OMC revenue: Analysts,2024-03-17
"Govt hikes windfall tax on petroleum crude to INR 4,900 a tonne from March 16",2024-03-16
Ethanol 100 hits the road at 183 Indian Oil stations in five states,2024-03-16
"Oil minister praises OMCs for fuel price cut, says further revisions to depend on market condition",2024-03-16
Oil prices set to end week over 3% higher,2024-03-15
"Rajasthan govt cuts VAT on petrol, diesel; hikes DA of employees by 4%",2024-03-15
World oil demand grows amid Red Sea shipping disruptions: IEA,2024-03-15
'Sleight of hand': Chidambaram's swipe at govt over cut in fuel prices,2024-03-15
Gulf Oil Lubricants looking at buyouts to boost EV infra play,2024-03-15
India's diesel exports to Europe see nearly three-fold jump in February,2024-03-15
Cut in fuel prices will boost consumer spending: Oil minister,2024-03-15
Shell to cut about 20% of jobs in deals team amid push for cost savings,2024-03-14
"Petrol, diesel prices fallen in India when global energy market in turmoil: Puri",2024-03-14
Oil prices steady as OPEC retains demand forecasts,2024-03-13
"PM Modi inaugurates INR 20,600 crore petrochemical project in Gujarat",2024-03-13
Reliance's fuel supply to Europe avoids Red Sea: Sources,2024-03-12
"US-bound ship from Reliance's Sikka port hits BPCL crude import facility, sources say",2024-03-12
Oil rises slightly ahead of demand estimates,2024-03-12
Oil prices fall on China demand worries,2024-03-11
Petrol pumps in Rajasthan begin two-day strike over VAT rates,2024-03-11
Saudi Aramco boosts dividend payout to USD 31 bn despite 25% fall in full-year profit,2024-03-11
"INR 2.2 lakh crore revenue foregone due to excise duty cuts on petrol, diesel: Hardeep Puri",2024-03-11
IndianOil set to join high table of F1 fuel producers,2024-03-10
First cargo of ONGC's crude oil from KG basin block reaches Mangalore refinery,2024-03-10
Saudi Arabia doubles sovereign fund's stake in Aramco,2024-03-09
Oil stable as investors digest rate cut signals,2024-03-08
Oil prices up as world's top consumers boost demand,2024-03-08
India's fuel demand rises 5.7% YoY in February on strong factory output,2024-03-07
IOC to make fuel for Formula 1; first by an Indian firm,2024-03-07
Share of Russian crude in India's imports up at 32% in February,2024-03-07
OPEC expects share of Indian oil imports to rise again,2024-03-06
India turns cautious on contracted Russian oil as US sanctions bite,2024-03-06
RBI asks OMCs to pay for some oil imports in Rupees next FY,2024-03-05
"Put up 'Modi ki guarantee' hoardings at all pumps, govt 'nudges' state-run fuel retailers",2024-03-05
"India talking to Guyana, Suriname, Namibia for oil import: Hardeep Singh Puri",2024-03-05
Russia says to deepen oil output cuts while easing export limits,2024-03-04
US funding bill blocks China from buying oil from Strategic Petroleum Reserve,2024-03-04
Saudi extends voluntary oil cut of 1 mn barrels a day,2024-03-04
Oil rises after OPEC+ extends output cuts,2024-03-04
"Oil climbs 2%, notches weekly gains ahead of OPEC+ decision",2024-03-02
"India's fuel usage jumps in February: Petrol up 8.6%, diesel 6.0%, ATF 11.9%",2024-03-02
India's Russian oil imports rise in February,2024-03-01
Govt hikes windfall tax on petroleum crude,2024-03-01
Russian government confirms gasoline export ban for 6 months from March 1,2024-03-01
"Oil slips on US demand, interest rate fears",2024-02-29
India looks elsewhere for oil as US sanctions crimp Russia trade,2024-02-29
"US biofuel credit prices hit 3-year low, expected to stay weak, EIA says",2024-02-28
New sanctions threaten Russian oil sales to India,2024-02-28
"Oil market 'comfortable' at current prices, says Vitol CEO",2024-02-28
Oil India to organise Global Partner Road Show in Abu Dhabi,2024-02-27
Russia bans gasoline exports for 6 months from March 1,2024-02-27
Oil gains over USD 1 on possible shipping disruptions,2024-02-27
Oil extends losses in early Asian trade,2024-02-26
US diesel exports to Europe dip on plummeting refining output,2024-02-26
Shortage of oil tankers at hand as Red Sea attacks divert trade,2024-02-26
NGT asks for DPCC report on rail oil spill,2024-02-26
"IOC, GAIL, ONGC fined again over board norms",2024-02-26
"MoS Petroleum Teli lays foundation stone for HPCL Petroleum, Oil Lubricants, and LPG Depot at Assam's Karmad..",2024-02-25
Crude oil prices are already up 10% this year. What’s next?,2024-02-25
Oil settles higher as pressure mounts in the Middle East,2024-02-23
India's January crude imports hit 21-month high,2024-02-23
Peers call for London-Delhi talks on India-Russia oil deal,2024-02-23
